State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
FL,3,2,2.0,0,2,1,N,10.54204654281167,9.615805480084347,8.922658299524402,2,0
CA,4,25,1.0,8,25,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,0
MD,7,1,1.0,2,1,1,N,9.615805480084347,9.615805480084347,9.453286550586572,3,1
CA,10,4,2.0,0,4,1,N,9.210340371976184,9.210340371976184,9.047821442478408,3,1
IA,6,2,2.0,2,2,1,N,13.117953668915629,13.117953668915629,12.830271596463849,2,0
GA,20,1,2.0,10,0,1,N,13.481435445942784,13.481435445942784,13.481435445942784,2,1
NY,4,50,1.0,0,50,1,N,13.58609739363647,12.736700896592344,12.0435537160324,4,0
TN,7,4,1.0,1,4,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
CA,4,21,1.0,0,21,1,N,12.301382825334498,12.301382825334498,12.013700752882718,3,1
WI,7,9,1.0,4,9,2,N,12.429216196844385,12.429216196844385,11.736069016284436,4,1
NY,8,18,1.0,4,18,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
NJ,7,9,1.0,0,9,1,N,11.503299281575597,9.903487552536127,9.210340371976184,2,1
CA,5,5,2.0,0,0,1,N,9.615805480084347,9.615805480084347,9.453286550586572,3,0
MO,7,1,1.0,0,1,1,N,9.210340371976184,9.210340371976184,8.517193191416238,1,1
NY,7,4,2.0,2,10,1,N,11.14265856751203,10.126631103850338,9.433483923290392,3,1
NJ,7,3,1.0,0,3,1,N,11.706211689488873,9.903487552536127,9.210340371976184,3,1
CA,1,6,1.0,0,6,1,N,11.752225789839168,11.002099841204238,10.308952660644293,2,0
OR,5,3,2.0,0,3,1,N,9.60911649193355,9.60911649193355,8.915969311373605,2,1
CA,5,3,2.0,2,3,1,N,9.903487552536127,9.903487552536127,9.740968623038354,2,0
TX,20,8,1.0,8,0,1,N,13.76210978123716,14.041051233878203,14.041051233878203,2,1
VA,1,2,1.0,3,2,1,N,10.46310334047155,10.46310334047155,10.300584410973777,2,0
IL,2,10,1.0,0,10,2,N,10.941606460775276,10.308952660644293,9.615805480084347,2,0
UT,7,2,1.0,2,2,1,N,10.511485258054378,9.615805480084347,8.922658299524402,3,1
IL,3,7,1.0,0,7,2,N,9.259130536145614,9.259130536145614,8.565983355585669,2,1
MI,10,8,1.0,0,8,1,N,12.250089530946948,12.250089530946948,11.962407458495168,3,1
IL,1,5,2.0,0,5,1,N,11.495952231162518,10.819778284410283,10.126631103850338,5,0
IL,3,2,2.0,10,0,1,N,10.638783846604232,10.373491181781864,9.680344001221918,2,0
NY,5,5,1.0,1,5,2,N,11.590608467651611,10.819778284410283,10.126631103850338,2,0
GA,5,10,1.0,0,10,1,N,10.799922455698932,10.46310334047155,9.769956159911606,2,0
CA,3,1,1.0,0,1,1,N,12.242529928540511,11.407564949312402,10.714417768752456,3,0
CO,7,11,1.0,2,11,1,N,12.250022543057376,10.819778284410283,10.126631103850338,2,1
NJ,24,1,2.0,2,3,1,N,13.804449610604848,13.804449610604848,13.516767538153069,2,1
ME,5,4,1.0,1,5,2,N,9.932657929835909,9.903487552536127,9.210340371976184,3,0
MA,5,1,2.0,0,1,1,N,9.445254378889308,8.517193191416238,7.824046010856292,2,0
TX,0,12,1.0,2,12,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,0
PA,3,10,1.0,0,10,1,N,12.666657052859415,12.666657052859415,11.973509872299472,4,0
IL,7,1,2.0,1,1,1,N,11.170435156023451,11.170435156023451,10.477287975463508,5,1
NC,10,1,2.0,1,1,1,N,9.433483923290392,9.433483923290392,9.270964993792616,2,1
TN,9,8,2.0,2,8,1,N,10.819778284410283,10.819778284410283,10.657259354912508,4,0
NJ,4,0,1.0,0,0,1,N,11.225243392518449,11.225243392518449,10.532096211958502,2,0
PA,5,4,2.0,0,4,2,N,11.002099841204238,11.002099841204238,10.308952660644293,2,1
WA,3,1,2.0,450,0,2,N,10.308952660644293,10.308952660644293,9.615805480084347,1,0
NY,9,3,1.0,0,3,1,N,13.122363377404328,13.122363377404328,12.834681304952548,3,0
RI,4,3,1.0,0,3,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,0
CA,5,10,1.0,1,10,1,N,11.516817879685572,10.819778284410283,10.126631103850338,1,0
VA,10,2,2.0,13,2,1,N,13.214030565930152,13.214030565930152,12.926348493478372,2,1
CA,7,1,1.0,0,1,1,N,11.047041338907707,10.404262840448617,9.711115659888671,1,1
OH,6,4,1.0,0,4,1,N,12.005430282999974,10.714417768752456,10.021270588192513,2,1
SC,7,2,1.0,0,2,1,N,9.210340371976184,9.210340371976184,9.047821442478408,2,1
NY,3,5,1.0,0,5,1,N,10.46310334047155,10.46310334047155,9.769956159911606,3,0
MN,4,11,1.0,0,11,1,N,12.765688433465597,12.765688433465597,12.072541252905651,2,1
MI,2,5,2.0,20,15,1,N,9.615805480084347,9.615805480084347,8.922658299524402,2,0
MD,10,9,1.0,9,9,1,N,13.742939865129438,13.790192749979983,13.502510677528203,5,1
WI,2,19,1.0,0,19,1,N,12.515320495896516,11.512925464970229,10.819778284410283,4,0
OK,5,2,1.0,0,2,1,N,10.828103533156272,10.828103533156272,10.134956352596328,3,0
FL,5,2,1.0,1,2,1,N,11.653069942864995,10.819778284410283,10.126631103850338,1,0
IL,5,3,1.0,0,3,1,N,12.145595200382722,11.512925464970229,10.819778284410283,4,0
CA,5,4,1.0,2,4,1,N,11.095195449441992,10.46310334047155,9.769956159911606,3,0
MO,7,2,2.0,0,2,1,N,12.082830988672136,10.308952660644293,9.615805480084347,2,1
TX,20,26,2.0,2,24,2,N,12.950388112664518,12.950388112664518,12.950388112664518,4,1
NY,1,4,1.0,0,4,1,N,10.714417768752456,10.714417768752456,10.021270588192513,2,0
FL,2,6,1.0,6,12,1,N,12.271972739306875,11.512925464970229,10.819778284410283,3,0
IL,7,2,2.0,2,2,1,N,11.605604914709382,10.126631103850338,9.433483923290392,4,1
KY,7,1,2.0,0,1,1,N,11.918390573078392,11.918390573078392,11.755871643580615,3,1
KS,7,2,2.0,8,10,2,N,12.604801784518182,11.512925464970229,10.819778284410283,2,1
PA,3,8,2.0,8,8,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
TX,7,1,1.0,2,1,1,N,10.46310334047155,10.46310334047155,9.769956159911606,2,1
FL,5,2,1.0,1,2,1,N,9.903487552536127,9.903487552536127,9.740968623038354,2,0
MA,2,0,2.0,4,4,1,N,10.308952660644293,9.903487552536127,9.210340371976184,2,0
NJ,2,3,2.0,0,3,1,N,11.710488609721596,10.819778284410283,10.126631103850338,5,0
NH,7,16,2.0,0,16,2,N,12.206072645530174,12.206072645530174,11.512925464970229,1,1
ID,3,2,1.0,0,2,1,N,11.410172657395398,10.714417768752456,10.021270588192513,3,0
MS,7,3,1.0,0,3,2,N,8.517193191416238,8.517193191416238,8.354674261918463,2,1
FL,4,3,2.0,2,0,1,N,10.126631103850338,10.126631103850338,9.964112174352564,2,0
NJ,6,6,2.0,6,6,1,N,10.308952660644293,10.126631103850338,9.433483923290392,3,1
FL,4,3,1.0,0,3,2,N,10.819778284410283,10.46310334047155,9.769956159911606,2,0
NY,5,4,1.0,0,4,1,N,10.126631103850338,10.126631103850338,9.433483923290392,3,1
CA,5,3,2.0,17,20,1,N,10.126631103850338,10.126631103850338,9.838949031398556,3,0
CA,1,3,1.0,1,3,1,N,10.308952660644293,9.903487552536127,9.210340371976184,2,0
NY,7,3,1.0,0,3,1,N,11.504550492588038,10.819778284410283,10.126631103850338,2,1
NY,6,13,2.0,0,13,1,N,9.556762939450564,9.210340371976184,8.517193191416238,3,1
OR,7,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
NY,6,4,1.0,0,4,1,N,10.524064040261235,10.126631103850338,9.433483923290392,2,1
MI,2,3,1.0,0,3,1,N,11.194055397195614,10.819778284410283,10.126631103850338,3,0
IN,3,6,1.0,6,6,1,N,11.798570463996084,10.950806546816688,10.257659366256744,2,0
UT,5,16,2.0,0,16,1,N,12.4130868149145,12.4130868149145,12.125404742462718,2,1
CA,4,1,1.0,0,1,1,N,10.46310334047155,10.46310334047155,9.769956159911606,1,0
CT,1,8,1.0,3,11,1,N,11.512925464970229,11.512925464970229,10.819778284410283,3,1
WA,1,4,1.0,2,6,1,N,11.807295125571828,10.819778284410283,10.126631103850338,1,0
AZ,3,0,2.0,7,1,1,N,11.13198710203866,10.126631103850338,9.433483923290392,2,0
KS,10,0,2.0,4,4,1,N,12.206072645530174,12.206072645530174,11.512925464970229,2,1
CA,3,1,1.0,2,1,1,N,9.903487552536127,9.903487552536127,9.740968623038354,2,0
FL,20,9,1.0,9,0,1,N,13.017002861746503,13.017002861746503,13.017002861746503,3,1
CO,9,5,1.0,0,0,1,N,13.282780098810234,13.282780098810234,12.995098026358452,2,0
UT,2,1,1.0,2,1,1,N,11.54126993797937,10.819778284410283,10.126631103850338,2,0
FL,7,3,1.0,0,3,1,N,11.434963923500517,10.46310334047155,9.769956159911606,2,1
MI,1,1,1.0,0,1,1,N,10.757902880692196,10.308952660644293,9.287301413112312,2,0
FL,4,8,1.0,1,9,1,N,10.571316925111784,10.46310334047155,9.769956159911606,3,0
WA,7,5,1.0,2,7,1,N,11.536876339126016,10.714417768752456,10.021270588192513,3,1
OH,5,0,1.0,0,0,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
IL,7,16,1.0,2,16,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
MN,3,4,2.0,0,4,1,N,12.29127279991265,11.350406535472452,10.657259354912508,3,0
GA,10,0,2.0,5,0,1,N,12.267167744889983,12.267167744889983,11.979485672438203,2,1
MN,3,1,1.0,0,1,1,N,10.412711894935144,9.210340371976184,8.517193191416238,2,0
MD,1,3,1.0,0,3,1,N,11.15550738783355,10.46310334047155,9.769956159911606,2,0
MA,5,10,1.0,0,10,1,N,14.291913666790578,12.429216196844385,11.736069016284436,3,1
AZ,9,1,1.0,1,1,1,N,11.545150612264964,10.126631103850338,9.433483923290392,3,1
CA,4,9,1.0,0,9,1,N,11.375959609897071,10.95430917736789,10.261161996807944,3,0
CA,4,5,1.0,0,5,1,N,10.819778284410283,10.819778284410283,10.657259354912508,2,0
CO,2,6,2.0,8,8,1,N,11.119882876860622,11.119882876860622,10.957363947362849,5,0
TX,3,4,2.0,5,4,2,N,11.512925464970229,11.512925464970229,10.819778284410283,4,1
TN,1,5,1.0,0,5,1,N,10.615431953178978,9.852194258148575,9.159047077588632,2,0
UT,10,23,2.0,41,23,1,N,13.487006490992238,13.487006490992238,13.199324418540456,2,1
OH,7,2,1.0,3,2,1,N,10.126631103850338,10.126631103850338,9.964112174352564,3,0
CA,3,2,1.0,0,2,1,N,10.85321306049652,9.903487552536127,9.210340371976184,3,0
MT,3,14,1.0,0,14,2,N,11.173304275597324,10.126631103850338,9.433483923290392,2,1
CA,5,7,1.0,0,7,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,0
FL,8,0,2.0,4,0,2,N,12.26622656834992,12.26622656834992,11.97854449589814,4,0
CA,3,1,1.0,2,1,2,N,11.15103695397861,10.308952660644293,9.615805480084347,2,0
OR,5,6,1.0,0,6,1,N,11.082142548877776,10.46310334047155,9.769956159911606,2,0
FL,4,6,1.0,0,5,1,N,10.841207039823576,10.126631103850338,9.433483923290392,3,0
CA,3,1,2.0,0,1,1,N,10.819778284410283,10.819778284410283,10.532096211958502,2,0
IN,7,1,2.0,19,1,1,N,12.548242903266024,12.548242903266024,12.260560830814244,2,1
CA,5,2,1.0,0,2,1,N,11.385092093460344,11.385092093460344,10.691944912900398,2,0
FL,5,1,2.0,0,1,1,N,8.85366542803745,8.85366542803745,8.160518247477505,3,0
IL,1,2,2.0,2,2,1,N,11.632591171733113,10.126631103850338,9.433483923290392,3,0
NJ,4,3,1.0,0,3,1,N,11.787385510402872,10.819778284410283,10.126631103850338,2,0
NY,7,2,2.0,0,2,1,N,11.238488619268468,11.238488619268468,10.545341438708522,5,1
IL,4,2,1.0,0,2,1,N,10.08689185628132,9.259130536145614,8.565983355585669,2,0
AZ,3,2,2.0,0,2,1,N,10.868568448579715,10.46310334047155,9.769956159911606,2,0
WV,8,3,2.0,0,3,2,N,10.596634733096073,10.596634733096073,10.4341158035983,2,0
NJ,4,7,1.0,0,7,1,N,11.225243392518449,11.225243392518449,10.532096211958502,2,0
TX,3,10,1.0,0,10,1,N,11.83864726502476,10.819778284410283,10.126631103850338,2,0
NV,0,2,1.0,0,2,1,N,11.429195969438696,10.51867319162636,9.825526011066415,3,0
MI,1,3,2.0,0,3,2,N,11.728036844587177,11.512925464970229,10.819778284410283,4,1
PA,1,6,2.0,0,6,1,N,11.512925464970229,11.512925464970229,10.819778284410283,1,0
CA,4,2,1.0,0,2,1,N,11.066294553246234,10.126631103850338,9.433483923290392,3,0
MD,5,1,2.0,0,0,1,N,8.517193191416238,8.517193191416238,8.354674261918463,2,1
CA,5,1,1.0,0,0,1,N,9.903487552536127,9.903487552536127,9.740968623038354,2,0
MA,5,1,1.0,0,1,1,N,10.085809109330082,10.085809109330082,9.392661928770137,2,0
MO,7,25,2.0,4,29,1,N,13.336998837337852,12.409013489526863,11.715866308966918,2,1
TX,7,1,2.0,3,3,1,N,9.635608107380529,9.635608107380529,8.942460926820582,3,1
IN,4,3,2.0,2,0,1,N,9.903487552536127,9.903487552536127,9.210340371976184,2,0
MN,4,5,1.0,0,5,1,N,12.323855681186558,12.323855681186558,12.036173608734776,2,0
IL,7,10,1.0,0,10,1,N,10.138559674715612,10.138559674715612,9.445412494155669,2,1
CA,5,1,1.0,0,0,1,N,10.46310334047155,10.46310334047155,10.300584410973777,1,0
TX,4,4,1.0,0,4,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,0
AZ,3,1,2.0,2,1,1,N,11.29693129580923,10.126631103850338,9.433483923290392,2,0
MS,4,2,2.0,0,2,1,N,9.903487552536127,9.903487552536127,9.740968623038354,1,0
NC,5,5,2.0,0,5,1,N,11.225243392518449,11.225243392518449,10.532096211958502,3,1
IL,6,1,1.0,2,1,1,N,10.596634733096073,10.596634733096073,9.903487552536127,1,0
MN,7,2,1.0,0,2,1,N,10.551480451088963,10.060491301345794,9.367344120785848,2,1
AZ,2,4,1.0,10,14,1,N,11.797923939792808,11.512925464970229,10.819778284410283,1,0
OR,7,2,1.0,0,2,2,N,11.179632170155031,10.819778284410283,10.126631103850338,3,1
OR,6,3,1.0,0,2,1,N,11.705651045062906,10.126631103850338,9.433483923290392,5,1
MO,7,10,2.0,10,20,1,N,11.918390573078392,11.918390573078392,11.755871643580615,3,1
IN,0,1,1.0,0,1,2,N,10.085934101518234,9.210340371976184,8.517193191416238,2,0
CO,7,18,1.0,2,20,1,N,11.294744579235765,10.819778284410283,10.126631103850338,3,1
TX,7,8,1.0,3,5,1,N,11.225243392518449,11.225243392518449,10.937561320066669,2,1
CA,19,5,1.0,2,7,1,N,13.482831119581755,13.482831119581755,13.195149047129975,2,0
TX,3,1,1.0,2,2,1,N,9.210340371976184,9.210340371976184,9.047821442478408,1,0
LA,4,1,1.0,2,1,1,N,9.210340371976184,9.210340371976184,9.047821442478408,2,0
IN,1,2,2.0,8,10,1,N,12.442724546869176,12.442724546869176,11.74957736630923,2,0
FL,4,6,2.0,0,6,1,S,9.305650551780507,9.305650551780507,9.143131622282732,2,0
KS,2,4,2.0,0,4,1,N,8.517193191416238,8.517193191416238,7.824046010856292,2,1
CA,5,5,2.0,0,5,1,N,10.46310334047155,10.46310334047155,9.769956159911606,3,0
IL,4,1,1.0,0,1,1,N,11.447095443538402,10.819778284410283,10.126631103850338,3,0
ID,4,4,2.0,0,4,2,N,10.53102897599808,10.126631103850338,9.433483923290392,3,0
TX,10,30,1.0,3,0,1,N,11.736069016284436,11.736069016284436,11.448386943832658,2,1
TX,6,6,2.0,5,6,1,N,11.976659481202368,11.976659481202368,11.688977408750588,2,0
NY,7,3,2.0,0,3,1,N,10.087349588848662,9.903487552536127,9.210340371976184,2,1
FL,1,35,1.0,10,35,2,N,11.586110868831522,10.819778284410283,10.126631103850338,2,0
CA,10,50,1.0,0,50,2,N,13.458835614025542,13.458835614025542,13.17115354157376,4,1
CA,7,3,1.0,1,3,1,N,8.517193191416238,8.517193191416238,8.354674261918463,5,0
AZ,5,19,1.0,0,19,1,N,11.042921835724492,10.126631103850338,9.433483923290392,4,0
NJ,7,2,1.0,1,2,1,N,11.225243392518449,10.819778284410283,10.126631103850338,3,0
NJ,1,25,1.0,0,25,1,N,11.544181854620785,10.126631103850338,9.433483923290392,1,0
IN,5,0,1.0,0,0,1,N,11.225243392518449,11.225243392518449,10.532096211958502,1,0
FL,13,1,2.0,8,1,1,N,12.824226847048688,12.824226847048688,12.536544774596909,2,0
OR,1,2,1.0,0,2,1,N,9.615805480084347,9.615805480084347,8.922658299524402,4,1
RI,5,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
CO,25,2,2.0,3,2,1,N,13.478638241321722,13.478638241321722,13.19095616886994,5,1
UT,7,1,2.0,0,1,1,N,9.615805480084347,9.615805480084347,8.922658299524402,2,1
MA,20,27,1.0,13,27,1,N,13.34550692871854,13.34550692871854,13.057824856266755,3,1
SC,3,2,1.0,0,2,1,N,11.089805421623344,10.46310334047155,9.769956159911606,2,0
OK,20,2,1.0,2,0,2,N,11.703545824578878,11.703545824578878,11.703545824578878,3,1
MA,7,1,2.0,0,1,1,N,10.429251048666323,8.85366542803745,8.160518247477505,3,1
TX,5,2,1.0,0,2,1,N,9.852930828918977,9.680344001221918,8.987196820661973,1,0
TX,3,1,1.0,0,1,1,N,10.819778284410283,10.819778284410283,10.126631103850338,1,0
PA,1,7,2.0,0,7,1,N,10.776870783399009,10.308952660644293,9.615805480084347,2,0
NY,7,3,2.0,2,3,1,N,10.138559674715612,10.138559674715612,9.445412494155669,2,1
NY,7,7,2.0,0,0,1,N,11.652687407345388,11.652687407345388,11.490168477847613,3,1
IN,2,4,1.0,0,4,1,N,11.03488966402723,11.03488966402723,10.341742483467284,3,0
CA,4,8,2.0,0,8,1,N,11.36789969291997,11.36789969291997,11.205380763422196,2,0
OK,5,3,1.0,1,3,1,N,10.46310334047155,10.46310334047155,9.769956159911606,5,0
AZ,5,1,1.0,0,1,1,N,10.143252204866574,9.615805480084347,8.922658299524402,1,0
CA,5,3,1.0,0,3,1,N,10.819778284410283,10.819778284410283,10.126631103850338,5,0
LA,20,33,1.0,7,33,1,N,14.508157613482537,14.508157613482537,14.508157613482537,2,1
GA,4,3,1.0,1,3,1,N,10.819778284410283,10.819778284410283,10.126631103850338,1,0
NY,4,30,2.0,0,30,1,N,12.429216196844385,12.429216196844385,11.736069016284436,2,0
MT,3,2,1.0,1,2,2,N,10.46310334047155,10.46310334047155,9.769956159911606,2,0
NY,7,65,1.0,5,65,1,N,14.033204889210298,12.765688433465597,12.072541252905651,3,1
PA,5,7,1.0,12,12,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
TN,4,1,2.0,2,1,1,N,8.517193191416238,8.517193191416238,8.354674261918463,2,0
FL,4,15,1.0,15,15,1,N,11.650650551754037,10.819778284410283,10.126631103850338,2,0
CA,20,35,1.0,10,0,1,N,14.02900773222668,14.02900773222668,14.02900773222668,3,1
CT,9,1,2.0,2,1,1,N,12.429216196844385,12.429216196844385,12.141534124392605,2,0
TX,6,9,1.0,0,9,1,N,10.46310334047155,10.46310334047155,9.769956159911606,3,0
NY,0,2,1.0,2,2,1,N,12.037653993905211,11.512925464970229,10.819778284410283,2,0
TX,2,12,2.0,2,12,1,N,12.84660987581782,12.84660987581782,12.55892780336604,2,0
IA,7,3,1.0,1,3,1,N,10.819778284410283,10.819778284410283,10.126631103850338,1,1
GA,5,6,1.0,0,6,2,N,11.503299281575597,10.819778284410283,10.126631103850338,1,0
IL,7,1,1.0,0,1,1,N,9.778604370389438,8.517193191416238,7.824046010856292,4,1
MI,4,5,1.0,1,5,1,N,10.46310334047155,10.46310334047155,9.769956159911606,2,0
VA,4,5,1.0,2,5,1,N,9.903487552536127,9.903487552536127,9.740968623038354,2,0
FL,3,2,1.0,0,2,1,N,11.379394072345706,10.46310334047155,9.769956159911606,3,0
IN,13,5,1.0,0,8,2,N,11.744037185933616,11.744037185933616,11.58151825643584,4,0
MO,5,3,2.0,20,3,1,N,10.596634733096073,10.596634733096073,9.903487552536127,5,1
TX,5,30,1.0,5,30,2,N,11.915051671812876,11.915051671812876,11.221904491252932,2,1
KS,7,3,2.0,1,2,2,N,12.099422409651767,11.289781913656018,10.596634733096073,2,1
PA,2,1,1.0,1,1,1,N,10.46310334047155,10.46310334047155,9.769956159911606,2,0
NY,7,7,1.0,3,7,1,N,11.11900842056106,10.714417768752456,10.021270588192513,3,1
TX,2,1,1.0,3,1,1,N,9.615805480084347,9.615805480084347,8.922658299524402,3,0
WV,4,3,1.0,2,5,2,N,9.210340371976184,9.210340371976184,8.517193191416238,2,0
NY,7,12,1.0,3,3,1,N,9.838735675306433,9.210340371976184,8.517193191416238,3,1
GA,4,2,2.0,33,35,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,0
MI,4,4,1.0,0,4,1,N,12.041864054063142,10.819778284410283,10.126631103850338,2,0
MN,1,11,1.0,0,11,2,N,11.289781913656018,10.46310334047155,9.769956159911606,2,1
CA,7,2,2.0,4,4,1,N,12.196022309676671,12.196022309676671,11.908340237224891,2,0
WA,7,18,1.0,0,18,1,N,10.126631103850338,10.126631103850338,9.964112174352564,2,1
