State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
WA,7,13,1.0,13,0,2,N,11.938193200374572,11.938193200374572,11.650511127922792,2,1
MI,5,0,1.0,0,0,1,N,9.903487552536127,9.903487552536127,9.210340371976184,1,1
NY,7,5,1.0,2,5,1,N,10.504683904348164,10.308952660644293,9.615805480084347,4,1
CA,10,17,2.0,40,17,1,N,9.210340371976184,9.210340371976184,9.104979856318357,5,1
TX,5,1,2.0,4,5,1,N,12.429216196844385,12.429216196844385,11.736069016284436,5,1
CA,5,31,1.0,8,39,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
IL,7,95,1.0,150,0,2,N,13.399488925304665,12.323855681186558,11.630708500626612,2,1
MN,7,0,2.0,0,0,1,N,11.936230491206723,11.936230491206723,11.243083310646778,1,1
MO,10,80,1.0,0,0,1,N,14.263715819748596,14.263715819748596,14.15835530409077,2,1
TX,3,6,1.0,0,6,1,N,12.206072645530174,12.206072645530174,11.512925464970229,2,1
NY,7,40,1.0,0,40,2,N,11.908784582933158,11.225243392518449,10.532096211958502,2,1
AZ,25,5,1.0,0,5,1,N,12.303652973869038,12.303652973869038,12.015970901417257,3,1
TX,5,20,2.0,0,20,2,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
IN,1,33,2.0,30,33,1,N,14.298553800717814,13.815510557964274,13.122363377404328,4,1
GA,10,1,2.0,4,1,1,N,11.512925464970229,11.512925464970229,11.407564949312402,3,1
TX,3,2,1.0,0,2,1,N,10.16585181700362,10.16585181700362,9.472704636443671,1,1
TX,7,1,1.0,0,0,1,N,11.695247021764184,11.512925464970229,10.819778284410283,1,1
NM,7,2,1.0,4,6,2,N,10.621327345686446,10.126631103850338,9.433483923290392,2,1
MD,6,3,2.0,10,3,1,N,10.126631103850338,10.126631103850338,10.021270588192513,2,0
IA,5,38,1.0,0,38,1,N,10.308952660644293,10.308952660644293,10.203592144986466,2,1
TX,25,3,2.0,4,3,1,N,14.484211345619292,14.484211345619292,14.196529273167512,2,1
NC,5,13,1.0,0,13,2,N,10.545341438708522,10.545341438708522,9.852194258148575,2,1
PA,8,3,1.0,1,3,1,N,9.210340371976184,9.210340371976184,9.104979856318357,2,0
PA,20,12,1.0,0,12,1,N,13.500799813124576,13.500799813124576,13.395439297466748,2,1
PA,1,5,1.0,0,5,1,N,13.943023878263231,13.288724914619554,13.001042842167774,2,1
MO,5,1,2.0,0,1,1,N,10.003332887505843,10.003332887505843,9.897972371848018,1,1
CA,5,8,1.0,1,2,1,N,9.239899174217728,9.239899174217728,8.546751993657782,2,1
NC,20,10,1.0,10,10,2,N,13.038981768465275,13.038981768465275,12.345834587905332,3,1
OR,7,1,2.0,7,8,1,N,9.210340371976184,9.210340371976184,9.047821442478408,3,1
TX,25,1,1.0,0,1,1,N,13.523820464114957,13.523820464114957,13.236138391663172,2,1
CA,7,7,1.0,7,7,1,N,12.765688433465597,12.765688433465597,12.072541252905651,4,1
FL,4,1,2.0,5,0,1,N,11.83500896413934,11.976659481202368,11.871298965544542,2,1
WI,5,8,1.0,4,4,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
NH,10,4,1.0,2,4,1,N,12.506177237980513,12.506177237980513,12.218495165528733,5,1
CA,5,5,1.0,1,6,1,N,12.500606192931055,12.500606192931055,11.807459012371112,5,1
UT,5,1,1.0,1,1,2,N,11.695247021764184,11.695247021764184,11.002099841204238,1,1
CA,9,7,1.0,1,7,1,N,8.922658299524402,8.922658299524402,8.817297783866575,1,0
NH,2,2,2.0,0,2,2,N,10.308952660644293,10.308952660644293,9.615805480084347,3,0
MN,2,2,1.0,0,2,1,N,9.615805480084347,9.615805480084347,8.922658299524402,1,1
PA,10,3,1.0,1,3,1,N,9.210340371976184,9.210340371976184,9.104979856318357,3,1
TX,7,1,2.0,0,1,1,N,10.546367228196017,10.043249494911286,9.35010231435134,3,1
CT,3,60,1.0,5,60,1,N,12.222929762596596,12.223421283864786,12.11806076820696,3,1
ID,25,7,1.0,1,8,2,N,13.17115354157376,13.17115354157376,12.88347146912198,3,1
OH,4,11,1.0,0,0,1,N,10.46310334047155,10.46310334047155,9.769956159911606,2,0
NC,25,35,2.0,33,2,1,N,14.60695753587433,14.690979295318174,14.585618779660347,5,1
MO,6,1,2.0,0,1,2,N,9.210340371976184,9.210340371976184,9.047821442478408,2,0
FL,7,14,1.0,4,14,1,N,13.510792188394284,12.765688433465597,12.072541252905651,3,1
CA,5,5,1.0,2,5,1,N,11.418614785498988,11.418614785498988,10.72546760493904,3,0
MA,7,10,1.0,0,0,1,N,11.44792817194626,10.819778284410283,10.126631103850338,3,1
MD,10,3,2.0,10,3,1,N,12.793859310432293,12.793859310432293,12.688498794774466,2,1
FL,7,6,1.0,2,0,1,N,11.70049157833689,11.225243392518449,10.532096211958502,5,1
IL,7,1,2.0,3,3,1,N,12.429216196844385,12.429216196844385,12.323855681186558,2,1
PA,2,6,1.0,6,5,1,N,11.695247021764184,11.225243392518449,10.532096211958502,2,0
OK,1,4,2.0,0,4,2,N,11.374685863246308,10.831706855275558,10.138559674715612,3,1
CA,20,4,1.0,4,4,1,N,12.21602297638334,12.21602297638334,12.21602297638334,3,1
TX,3,5,1.0,0,5,1,N,10.46310334047155,10.46310334047155,9.769956159911606,4,1
CA,4,2,1.0,1,2,1,N,10.55791989196796,10.126631103850338,9.433483923290392,3,0
WI,7,5,1.0,2,5,1,N,11.0819733037874,10.819778284410283,10.126631103850338,1,1
UT,7,4,1.0,0,4,2,N,11.524310409836792,10.126631103850338,9.433483923290392,4,1
MI,3,16,1.0,5,0,1,N,11.886555849558372,11.886555849558372,11.19340866899843,1,1
ME,6,8,1.0,0,2,1,N,11.002099841204238,10.596634733096073,9.903487552536127,2,1
IL,7,3,1.0,3,6,1,N,11.512925464970229,11.512925464970229,10.819778284410283,3,1
OH,7,0,1.0,0,0,1,N,11.561477505552396,11.512925464970229,10.819778284410283,5,1
CA,7,15,1.0,2,17,1,N,12.611551086882784,12.611537753638338,11.918390573078392,2,1
CA,7,3,1.0,0,3,1,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
MD,7,7,1.0,11,7,1,N,12.624147910353011,12.429216196844385,11.736069016284436,3,1
MI,10,0,1.0,0,0,1,N,11.77528972943772,11.77528972943772,11.082142548877776,2,1
FL,10,13,2.0,11,2,2,N,12.506177237980513,12.618182296357007,12.330500223905226,2,1
NJ,10,4,1.0,2,4,1,N,13.527828485512494,13.527828485512494,13.422467969854669,3,1
OK,15,5,2.0,4,0,1,N,12.751299696013495,12.751299696013495,12.64593918035567,2,1
MN,7,1,2.0,0,1,1,N,11.867097278690842,10.819778284410283,10.126631103850338,2,1
FL,7,3,1.0,1,4,1,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
FL,24,13,1.0,0,13,1,N,13.841178304712852,13.841178304712852,13.735817789055025,5,1
ID,2,14,1.0,0,20,1,N,11.695247021764184,11.512925464970229,10.819778284410283,5,1
AR,7,1,1.0,0,1,2,N,11.156250521031495,11.156250521031495,11.05089000537367,5,1
MT,7,0,2.0,2,0,2,N,10.332017933575289,10.332017933575289,10.169499004077514,1,1
CA,1,10,1.0,0,10,2,N,11.03488966402723,9.903487552536127,9.210340371976184,2,1
TX,1,5,1.0,2,5,1,N,10.915088464214609,10.915088464214609,10.221941283654663,2,1
MO,7,104,1.0,10,104,1,N,11.119882876860622,10.819778284410283,10.126631103850338,2,1
FL,10,2,1.0,0,2,1,N,9.210340371976184,9.210340371976184,9.047821442478408,4,1
NY,7,10,2.0,0,0,1,N,12.61180438475577,12.429216196844385,11.736069016284436,3,1
TX,5,0,2.0,3,0,1,N,11.082142548877776,11.082142548877776,10.976782033219948,5,1
IN,5,1,1.0,0,0,1,N,10.513253124157025,10.59162219127253,9.898475010712584,1,1
OH,5,0,1.0,0,0,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
IA,20,35,1.0,11,0,2,N,13.13626628257332,13.841178304712852,13.841178304712852,4,1
TX,7,0,1.0,0,0,1,N,15.424948470398377,15.424948470398377,15.319587954740548,3,1
VA,3,6,1.0,0,6,2,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
UT,2,4,1.0,4,4,1,N,10.84040410220394,10.46310334047155,9.769956159911606,5,1
TX,7,9,1.0,0,9,1,N,10.325481962595504,10.325481962595504,9.632334782035558,2,1
NY,7,35,1.0,0,35,1,N,12.429216196844385,12.429216196844385,11.736069016284436,5,1
KY,5,1,2.0,25,1,2,N,12.429216196844385,12.429216196844385,12.141534124392605,5,1
DE,10,50,1.0,0,50,1,N,12.542544882151386,12.66032791780777,12.554967402149943,2,1
WI,7,1,2.0,1,0,2,N,12.148708328140604,11.512925464970229,10.819778284410283,2,1
NY,1,4,1.0,0,4,1,N,15.137266397946592,15.137266397946592,15.031905882288768,3,1
NC,7,3,1.0,2,3,1,N,11.512925464970229,11.512925464970229,10.819778284410283,3,1
MA,6,1,2.0,0,1,1,N,8.881836305004146,8.881836305004146,8.1886891244442,4,1
NY,7,2,2.0,3,2,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
ID,25,0,2.0,6,6,2,N,14.256986103595471,14.256986103595471,14.151625587937644,5,1
WI,14,2,1.0,0,2,2,N,12.230765258120543,12.230765258120543,12.125404742462718,1,1
IA,7,1,1.0,0,1,1,S,12.89921982609012,12.89921982609012,12.611537753638338,1,1
MI,3,0,1.0,0,0,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,0
CA,5,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,10.021270588192513,3,0
NY,10,7,1.0,0,7,1,N,13.710150042306449,13.710150042306449,13.604789526648622,3,1
NY,7,2,2.0,0,2,1,N,10.81909805310542,10.142504453006628,9.449357272446685,3,1
FL,4,4,1.0,0,4,1,N,10.126631103850338,10.126631103850338,9.433483923290392,5,0
OH,3,1,1.0,2,1,1,N,8.987196820661973,8.987196820661973,8.294049640102028,3,1
NC,8,4,1.0,0,4,1,N,9.433483923290392,9.433483923290392,9.328123407632566,2,0
TX,3,2,2.0,2,4,1,N,12.429216196844385,12.429216196844385,11.736069016284436,5,1
CA,0,6,1.0,0,6,1,N,9.301459965343666,9.210340371976184,8.517193191416238,2,0
TX,6,40,2.0,5,40,1,N,10.819778284410283,10.819778284410283,10.657259354912508,2,0
CA,20,25,1.0,14,0,1,N,13.583578500616984,13.583578500616984,13.583578500616984,2,1
WI,3,8,1.0,0,8,1,N,11.493416394582002,11.635143097694478,11.347461025242696,5,1
WI,2,8,1.0,2,8,1,N,10.077440859659566,10.077440859659566,9.38429367909962,3,1
TX,12,14,1.0,0,0,1,N,14.22097566607244,14.22097566607244,13.933293593620656,2,1
CA,10,11,1.0,0,11,1,N,12.524526376648708,12.524526376648708,12.236844304196929,2,1
KY,8,5,1.0,0,5,1,N,9.210340371976184,9.210340371976184,9.047821442478408,2,0
CA,20,7,1.0,0,0,1,N,13.837272049745788,13.837272049745788,13.837272049745788,3,1
NY,5,13,1.0,0,13,1,N,8.608860379942062,8.517193191416238,7.824046010856292,2,1
RI,2,1,1.0,0,1,1,N,10.714417768752456,10.126631103850338,9.433483923290392,3,0
IA,5,1,2.0,3,0,1,N,9.852194258148575,9.852194258148575,9.689675328650802,2,1
LA,7,0,2.0,1,1,1,N,9.72913416539135,9.72913416539135,9.035986984831403,2,1
NE,10,2,2.0,0,2,1,N,12.697715449879391,12.697715449879391,12.592354934221564,2,1
WA,5,14,1.0,16,14,1,N,11.512925464970229,11.512925464970229,11.407564949312402,1,1
NY,7,4,2.0,0,2,1,N,11.461632170582678,11.225243392518449,10.532096211958502,2,1
OH,5,0,1.0,0,0,1,N,10.72326738402944,10.126631103850338,9.433483923290392,2,0
CA,10,2,1.0,1,1,1,N,11.39075783099602,11.39075783099602,11.285397315338194,2,1
TX,7,2,1.0,1,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,3,1
FL,7,10,1.0,2,10,1,N,12.835214496114206,12.578325619432224,11.88517843887228,4,1
NY,6,1,1.0,2,1,1,N,8.517193191416238,8.517193191416238,8.411832675758411,4,0
MN,5,8,1.0,2,0,1,N,11.002099841204238,11.002099841204238,10.308952660644293,4,1
ID,6,20,1.0,0,0,1,N,9.615805480084347,9.615805480084347,8.922658299524402,2,1
NY,7,9,1.0,0,9,1,N,11.580584113444043,11.225243392518449,10.532096211958502,2,1
CO,6,1,2.0,0,1,1,N,11.225243392518449,11.225243392518449,11.119882876860622,5,1
OH,5,2,2.0,4,2,1,N,11.918390573078392,11.918390573078392,11.813030057420567,3,1
IL,5,10,1.0,5,0,1,N,11.542484267211773,11.542484267211773,10.849337086651827,5,1
CO,5,1,1.0,2,3,2,N,10.126631103850338,10.126631103850338,9.964112174352564,2,0
MN,7,3,2.0,0,3,1,N,10.819778284410283,10.308952660644293,9.615805480084347,3,1
NC,5,4,1.0,4,3,1,N,12.767210132237388,12.206072645530174,11.512925464970229,4,0
VA,1,2,2.0,3,0,1,N,10.126631103850338,10.126631103850338,9.433483923290392,3,0
VT,2,4,2.0,0,4,2,N,11.16069776024448,10.819778284410283,10.126631103850338,2,1
IL,25,113,1.0,0,0,1,N,13.883169206438088,13.883169206438088,13.777808690780263,2,1
VA,3,1,1.0,1,1,1,N,10.529425983402623,10.529425983402623,9.836278802842678,2,1
AZ,7,0,2.0,1,1,1,N,10.008027731810053,9.615805480084347,8.922658299524402,2,1
CA,14,8,1.0,0,8,1,N,12.994530005894443,13.217673557208654,13.112313041550829,2,1
CA,8,15,1.0,0,15,1,N,13.369223455335854,13.369223455335854,13.263862939678027,2,1
CO,7,1,1.0,5,6,1,N,10.987070802184478,10.596634733096073,9.903487552536127,2,1
MI,5,19,1.0,0,19,2,N,13.091607218617453,11.512925464970229,10.819778284410283,4,1
FL,6,10,2.0,2,8,1,N,11.918390573078392,11.918390573078392,11.813030057420567,2,0
GA,7,5,1.0,1,5,1,N,11.450326395213706,10.308952660644293,9.615805480084347,3,1
KS,7,60,1.0,12,60,1,N,14.375126345899696,14.375126345899696,14.269765830241871,2,0
LA,5,1,2.0,1,1,1,N,8.575462099540212,8.575462099540212,7.882314918980268,3,1
MA,5,10,1.0,0,0,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
TX,7,2,2.0,2,2,1,N,10.479876172485875,10.043249494911286,9.35010231435134,2,1
CA,20,113,1.0,11,0,1,N,13.776769729647844,13.8224861717007,13.8224861717007,4,1
IL,5,5,1.0,4,8,1,N,10.82377030567982,10.82377030567982,10.130623125119875,3,0
AR,7,8,1.0,0,8,1,N,11.053331467023655,10.46310334047155,9.769956159911606,2,1
UT,7,20,1.0,0,0,1,N,13.329377546788654,14.038654109278484,13.933293593620656,3,1
TX,25,26,1.0,0,26,1,N,13.331002242515655,13.403775836842517,13.298415321184688,2,1
OH,7,21,1.0,2,21,1,N,14.695552157163307,13.815510557964274,13.122363377404328,1,1
DC,1,4,1.0,1,4,2,N,9.210340371976184,9.210340371976184,8.517193191416238,2,1
MO,1,17,1.0,3,17,1,N,12.014815283078285,11.512925464970229,10.819778284410283,2,1
CA,5,0,2.0,2,2,1,N,8.922658299524402,8.922658299524402,8.229511118964457,2,1
SC,26,1,1.0,2,1,1,N,11.715866308966918,11.715866308966918,11.428184236515138,5,1
MN,2,3,1.0,0,3,2,N,10.126631103850338,10.126631103850338,10.021270588192513,1,0
WI,5,8,1.0,2,1,2,N,12.611537753638338,12.611537753638338,11.918390573078392,3,1
MO,7,1,2.0,10,1,2,N,11.156250521031495,11.156250521031495,10.993731591533722,5,1
OH,3,0,1.0,0,0,1,N,10.6689553946757,10.126631103850338,9.433483923290392,2,0
AZ,7,3,1.0,0,0,1,N,11.002099841204238,10.46310334047155,9.769956159911606,3,1
NC,2,1,1.0,0,1,1,N,10.99361393755394,9.903487552536127,9.210340371976184,2,1
MN,7,7,2.0,2,9,1,N,11.156964551765151,9.615805480084347,8.922658299524402,2,1
OR,7,4,2.0,0,4,1,N,11.512925464970229,11.512925464970229,11.407564949312402,2,1
NM,14,1,1.0,1,1,2,N,12.31447851937396,12.31447851937396,12.026796446922178,3,1
DE,8,1,2.0,1,1,1,N,9.433483923290392,9.433483923290392,9.270964993792616,2,0
FL,7,6,1.0,10,6,1,N,13.99093085575742,12.89921982609012,12.206072645530174,3,1
HI,1,0,2.0,1,0,1,N,10.651714599363029,10.596634733096073,9.903487552536127,3,1
WA,25,2,2.0,0,0,1,N,12.972702602849925,12.972702602849925,12.867342087192096,5,1
NC,2,100,1.0,0,0,2,N,12.669806661762314,12.669806661762314,12.382124589310534,1,1
WA,7,1,1.0,0,0,1,N,9.589735252351163,9.210340371976184,8.517193191416238,5,1
MN,5,3,1.0,1,3,1,N,11.097410021008562,10.126631103850338,9.433483923290392,3,1
MO,7,2,2.0,2,2,1,N,10.819778284410283,10.819778284410283,10.714417768752456,3,1
CA,7,26,1.0,4,30,1,N,11.225243392518449,11.225243392518449,10.532096211958502,2,1
IN,7,8,2.0,2,8,1,N,9.433483923290392,9.433483923290392,9.270964993792616,3,0
FL,7,4,1.0,1,4,1,N,11.489943388578304,10.126631103850338,9.433483923290392,5,1
TX,2,27,1.0,0,0,1,N,12.921993525573082,12.765688433465597,12.072541252905651,2,1
CA,20,5,1.0,8,5,1,N,12.449018824140564,12.449018824140564,12.161336751688784,3,1
MS,3,2,2.0,0,2,1,N,10.047587896509883,10.047587896509883,9.88506896701211,3,0
FL,0,0,2.0,4,0,1,N,12.172608929025166,11.652687407345388,10.959540226785442,3,1
WA,25,5,1.0,0,5,1,N,14.646243401476784,14.648419680899378,14.543059165241552,2,1
IN,7,0,1.0,0,0,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
RI,7,8,1.0,1,0,1,N,11.225243392518449,11.225243392518449,10.532096211958502,4,1
IL,20,1,2.0,7,1,1,N,13.74616047982948,13.74616047982948,13.4584784073777,2,1
MS,2,1,2.0,5,1,1,N,11.54151292182214,11.54151292182214,11.378993992324366,5,1
OR,7,6,1.0,0,0,1,N,11.225243392518449,11.225243392518449,10.532096211958502,3,1
MN,20,3,1.0,2,0,2,N,11.542484267211773,11.542484267211773,11.542484267211773,2,1
OH,7,9,1.0,0,9,2,N,11.225243392518449,11.225243392518449,10.532096211958502,3,1
OR,7,2,1.0,0,2,1,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
NY,5,2,1.0,0,0,1,N,10.46310334047155,10.46310334047155,9.769956159911606,5,1
MO,2,3,1.0,0,1,1,N,9.740968623038354,9.740968623038354,9.047821442478408,1,1
PA,7,0,1.0,0,0,1,N,11.84939770159144,10.819778284410283,10.126631103850338,2,1
VA,20,28,1.0,4,0,2,N,12.618182296357007,12.618182296357007,12.618182296357007,2,1
NY,6,18,1.0,2,18,1,N,10.308952660644293,10.308952660644293,9.615805480084347,2,1
TX,9,6,1.0,0,6,1,N,11.225243392518449,11.225243392518449,11.119882876860622,2,0
NC,1,10,1.0,1,10,1,N,13.122363377404328,13.122363377404328,13.017002861746503,2,1
TX,6,5,1.0,0,5,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,0
OH,8,1,2.0,0,0,1,N,12.765688433465597,12.765688433465597,12.478006361013817,2,0
WA,3,4,2.0,0,4,1,N,12.963081555756,12.89921982609012,12.206072645530174,5,0
AL,5,35,1.0,5,35,1,N,11.25156070083582,11.25156070083582,10.558413520275876,2,1
DE,1,10,1.0,30,30,1,N,11.512925464970229,11.512925464970229,11.350406535472452,3,1
NM,0,82,1.0,0,82,2,N,11.002099841204238,11.002099841204238,10.308952660644293,5,1
WI,7,30,1.0,5,30,1,N,13.109174789050323,12.89921982609012,12.206072645530174,3,1
TX,10,16,1.0,0,0,1,N,14.120049747482478,14.120049747482478,14.01468923182465,2,1
FL,10,1,2.0,2,1,1,N,12.301382825334498,12.301382825334498,12.013700752882718,3,1
OH,7,1,2.0,2,0,1,N,9.800014144059851,9.210340371976184,8.517193191416238,4,1
MS,10,2,1.0,1,2,1,N,13.710150042306449,13.710150042306449,13.422467969854669,1,1
NC,5,1,2.0,0,1,1,N,10.703244468154333,10.703244468154333,10.010097287594386,2,1
CO,10,43,1.0,7,37,1,N,14.316285845876765,14.316285845876765,14.210925330218936,3,1
OK,1,4,1.0,5,4,2,N,13.806358808160365,13.527828485512494,12.834681304952548,2,1
WI,7,13,1.0,0,13,1,N,12.077102264233211,11.512925464970229,10.819778284410283,4,1
UT,2,3,1.0,3,3,1,N,10.219647746416856,9.798127036878302,9.104979856318357,2,0
IA,3,2,1.0,1,3,2,N,11.608235644774552,11.225243392518449,10.532096211958502,1,1
CA,8,2,1.0,0,2,1,N,12.061046873479915,12.061046873479915,11.773364801028135,3,0
OH,7,5,2.0,3,5,1,N,11.27720313144916,10.596634733096073,9.903487552536127,2,1
OH,2,0,1.0,0,0,1,N,9.104979856318357,9.104979856318357,8.411832675758411,1,1
CO,1,30,1.0,0,30,1,N,12.79316184503762,12.206072645530174,11.512925464970229,3,1
CA,7,4,1.0,0,4,1,N,10.594732925806476,9.615805480084347,8.922658299524402,2,1
KY,5,0,1.0,0,0,1,N,9.975808214115752,9.975808214115752,9.28266103355581,2,1
SC,4,2,1.0,0,2,1,N,9.546812608597396,9.546812608597396,8.85366542803745,5,1
WI,25,35,1.0,0,35,1,N,13.34550692871854,13.348701819615057,13.243341303957232,1,1
NM,7,22,1.0,8,22,1,N,11.048187945396991,11.048187945396991,10.355040764837048,3,1
FL,25,55,1.0,0,55,2,N,14.669925886120344,14.669925886120344,14.564565370462516,2,1
IN,5,12,1.0,0,12,2,N,11.695247021764184,11.695247021764184,11.002099841204238,2,1
NC,5,1,1.0,0,1,1,N,11.225243392518449,11.225243392518449,11.062724463020672,3,1
NC,7,25,2.0,0,25,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
RI,7,5,1.0,0,5,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
WA,10,56,1.0,0,56,1,N,13.787111083442577,13.787111083442577,13.68175056778475,2,1
NY,7,30,1.0,2,5,1,N,11.383488535721314,10.308952660644293,9.615805480084347,2,1
MI,8,2,1.0,0,2,1,N,9.903487552536127,9.903487552536127,9.798127036878302,3,0
CA,7,0,1.0,0,0,1,N,11.0958937204906,11.0958937204906,10.402746539930654,3,1
MO,1,1,2.0,10,1,2,N,9.210340371976184,9.210340371976184,9.047821442478408,5,1
IA,10,1,1.0,0,1,2,N,12.765688433465597,12.765688433465597,12.478006361013817,2,1
AZ,25,4,1.0,0,4,1,N,13.112313041550829,13.36719013954968,13.261829623891854,5,1
OH,7,0,1.0,0,0,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
MO,7,0,2.0,12,12,1,N,12.206072645530174,12.206072645530174,11.512925464970229,2,1
RI,7,3,1.0,0,3,2,N,11.057219140425318,10.714417768752456,10.021270588192513,3,1
MD,4,3,1.0,20,2,1,N,11.512925464970229,11.512925464970229,11.407564949312402,2,0
NC,7,30,1.0,4,34,1,N,11.846185404829155,10.819778284410283,10.126631103850338,3,1
MT,7,2,2.0,0,0,1,N,12.502466658583977,12.502466658583977,12.214784586132197,2,1
GA,7,3,1.0,3,6,2,N,11.459450845854384,11.225243392518449,10.532096211958502,2,1
OK,10,16,1.0,0,16,1,N,12.67357314455779,12.67357314455779,11.980425963997844,2,1
OH,3,2,1.0,0,0,1,N,10.48290596776773,10.126631103850338,9.433483923290392,3,0
NC,7,2,2.0,2,2,1,N,12.594730635321955,12.594730635321955,11.901583454762012,5,1
CO,20,16,1.0,14,0,1,N,13.281075068559147,13.311329476916953,13.311329476916953,3,1
WI,21,1,1.0,2,0,1,N,14.151982794585487,14.151982794585487,14.04662227892766,1,1
UT,2,3,1.0,1,2,1,N,10.126631103850338,10.126631103850338,9.433483923290392,4,1
IL,7,1,1.0,2,1,1,N,13.864300722133706,13.458835614025542,12.765688433465597,3,1
KS,2,1,2.0,2,1,2,N,8.696008608880904,8.517193191416238,7.824046010856292,2,1
NY,7,4,1.0,0,4,1,N,11.385092093460344,11.385092093460344,10.691944912900398,2,1
CT,7,9,1.0,4,13,1,N,13.805964135529118,13.122363377404328,12.429216196844385,3,1
OH,7,5,1.0,0,0,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,1
MO,4,4,1.0,2,0,1,N,9.903487552536127,9.903487552536127,9.210340371976184,2,1
IN,3,0,1.0,0,0,1,N,8.34283980427146,8.34283980427146,7.649692623711514,3,1
FL,7,5,1.0,1,5,1,N,10.757008864157203,10.308952660644293,9.615805480084347,2,1
MO,7,1,2.0,1,0,1,N,10.335269968961668,10.335269968961668,10.22990945330384,1,1
RI,1,4,1.0,0,4,1,N,11.512925464970229,11.512925464970229,10.819778284410283,3,1
NH,7,5,1.0,0,0,1,N,10.819778284410283,10.819778284410283,10.126631103850338,4,1
CA,7,2,2.0,0,2,1,N,10.692717341773118,10.126631103850338,9.433483923290392,3,1
