State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
IL,8,15,1.0,0,0,2,Y,11.5376180775606,11.5376180775606,11.375099148062825,2,0
NV,5,1,1.0,0,1,0,N,8.517193191416238,8.517193191416238,8.354674261918463,3,0
VA,1,12,1.0,0,0,1,N,12.611537753638338,12.611537753638338,12.506177237980513,4,1
FL,7,1,1.0,2,3,1,N,10.808474638238891,10.714417768752456,10.021270588192513,3,1
OR,10,10,1.0,0,10,1,N,11.56171562913966,11.56171562913966,11.399196699641886,2,1
NJ,6,2,1.0,2,4,1,N,10.300584410973777,9.903487552536127,9.210340371976184,3,1
MA,7,19,1.0,0,0,1,N,12.89921982609012,12.89921982609012,12.611537753638338,2,1
TX,6,3,1.0,0,0,1,Y,10.308952660644293,10.308952660644293,10.146433731146518,3,0
TX,1,5,1.0,0,5,1,N,12.206072645530174,12.206072645530174,11.918390573078392,3,0
UT,7,16,1.0,10,16,1,N,12.474189562487116,12.474189562487116,12.186507490035334,4,1
CA,20,5,1.0,5,0,1,N,14.077874822431763,14.077874822431763,14.077874822431763,4,1
OK,4,1,1.0,0,0,1,Y,11.002099841204238,11.002099841204238,10.839580911706465,2,0
RI,4,1,1.0,2,1,1,N,9.825526011066415,9.825526011066415,9.132378830506472,2,1
CA,6,5,1.0,0,0,0,N,10.126631103850338,10.126631103850338,9.964112174352564,4,1
FL,13,15,1.0,0,15,1,N,13.444446876573442,13.444446876573442,13.15676480412166,2,1
OR,25,6,1.0,0,0,1,N,13.235870618197923,13.235870618197923,12.948188545746143,5,1
OH,7,3,1.0,0,3,2,N,11.813030057420567,11.813030057420567,11.119882876860622,3,1
FL,7,63,1.0,0,0,1,N,11.918390573078392,11.918390573078392,11.755871643580615,2,1
MA,1,1,1.0,0,0,1,N,12.89921982609012,12.89921982609012,12.793859310432293,2,1
NY,15,40,1.0,0,0,1,N,12.429216196844385,12.429216196844385,12.141534124392605,2,1
FL,25,1,2.0,2,1,1,N,13.304684934198283,13.304684934198283,13.017002861746503,2,1
CA,5,2,1.0,2,4,1,N,11.918390573078392,11.918390573078392,11.755871643580615,3,0
KS,4,1,1.0,0,0,1,Y,11.26446410567173,11.26446410567173,11.101945176173954,2,0
VA,5,4,2.0,0,0,1,Y,10.308952660644293,10.308952660644293,10.146433731146518,2,1
OR,1,4,1.0,0,4,1,N,8.668368019213355,9.210340371976184,8.517193191416238,2,1
OH,2,7,1.0,0,7,1,N,11.480402273264668,11.480402273264668,11.317883343766894,3,0
CA,2,2,1.0,1,1,0,N,11.512925464970229,11.512925464970229,11.350406535472452,2,0
KS,15,3,1.0,0,0,2,Y,11.156250521031495,11.156250521031495,10.993731591533722,5,1
CA,7,8,1.0,4,8,1,N,11.156250521031495,11.156250521031495,10.46310334047155,5,1
TX,2,5,2.0,4,5,1,N,11.002099841204238,11.002099841204238,10.308952660644293,5,0
MA,5,4,1.0,0,4,1,N,10.46310334047155,10.46310334047155,9.769956159911606,2,1
NY,6,12,1.0,0,12,1,N,10.126631103850338,10.126631103850338,9.433483923290392,3,0
OH,7,5,1.0,0,5,1,N,11.918390573078392,11.918390573078392,11.225243392518449,2,1
FL,7,8,1.0,2,10,1,N,10.714417768752456,10.714417768752456,10.021270588192513,3,1
MN,3,5,1.0,0,5,1,N,11.711776323715394,11.711776323715394,11.54925739421762,2,0
MD,9,16,1.0,0,0,2,Y,11.512925464970229,11.512925464970229,11.350406535472452,3,1
TN,7,11,1.0,4,11,1,N,12.429216196844385,12.429216196844385,12.141534124392605,3,1
CA,25,30,1.0,0,0,1,N,13.837346410973094,13.837346410973094,13.549664338521314,3,1
TX,7,4,1.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.350406535472452,4,1
AZ,20,2,1.0,2,2,1,N,13.527828485512494,13.527828485512494,12.834681304952548,1,1
WV,5,1,2.0,5,0,1,N,11.898446335755986,11.413105129688017,10.719957949128071,3,1
NM,20,30,1.0,0,0,1,N,12.594730635321955,12.594730635321955,12.307048562870175,2,1
OR,10,6,1.0,0,6,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
SC,7,9,1.0,0,9,1,N,11.695397010515308,11.695247021764184,11.002099841204238,2,1
IL,7,5,1.0,0,5,1,N,11.082142548877776,11.082142548877776,10.91962361938,2,1
MD,1,5,1.0,2,7,1,N,10.308952660644293,10.308952660644293,9.615805480084347,2,1
NJ,7,8,1.0,2,10,1,N,10.236381967809455,10.236381967809455,9.543234787249512,2,1
UT,15,50,1.0,0,0,2,N,12.072541252905651,12.072541252905651,11.78485918045387,4,1
LA,7,7,2.0,0,0,1,Y,11.745623229089247,11.745623229089247,11.583104299591476,2,1
NJ,7,1,1.0,0,1,1,N,10.714417768752456,10.714417768752456,10.021270588192513,2,1
SC,13,2,2.0,2,2,1,N,12.675138335047931,12.675138335047931,12.387456262596151,3,0
NY,0,20,1.0,0,20,1,N,12.736012424355597,11.512925464970229,10.819778284410283,2,0
FL,10,3,1.0,0,0,1,Y,11.55214617812351,11.55214617812351,11.389627248625734,2,1
LA,11,1,1.0,0,0,1,N,13.718559031887825,13.718559031887825,13.430876959436045,5,0
WA,7,1,2.0,3,1,1,N,11.37366339763672,11.37366339763672,11.08598132518494,5,1
WA,7,22,1.0,0,0,1,N,12.429216196844385,12.429216196844385,12.141534124392605,4,1
FL,20,9,1.0,5,0,2,N,13.608486388529949,13.608486388529949,13.608486388529949,2,1
HI,2,3,1.0,0,3,1,N,11.002099841204238,11.002099841204238,10.308952660644293,5,1
GA,1,2,2.0,6,6,1,N,10.505067539570582,10.505067539570582,9.811920359010635,2,0
GA,24,6,1.0,6,12,1,N,12.577636201962656,12.577636201962656,12.289954129510877,2,1
TX,7,26,1.0,20,26,1,N,10.506299656914493,10.308952660644293,9.615805480084347,2,1
PA,1,1,1.0,0,1,1,N,10.465956409453955,10.46310334047155,9.769956159911606,4,0
AK,20,24,1.0,10,14,1,N,13.233904752137237,13.233904752137237,13.233904752137237,4,1
TX,20,6,1.0,0,0,2,N,13.145689202707825,13.145689202707825,12.858007130256045,5,1
CA,10,12,2.0,0,0,1,N,11.813030057420567,11.813030057420567,11.650511127922792,2,1
MA,20,15,2.0,1,15,1,N,13.95004145092188,13.95004145092188,13.95004145092188,2,1
PA,7,4,1.0,0,4,1,N,8.802071336535285,8.517193191416238,7.824046010856292,3,1
PA,7,2,1.0,0,2,1,N,11.959180567086635,10.126631103850338,9.433483923290392,3,1
CT,4,1,1.0,0,1,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,1
PA,3,3,2.0,0,0,1,Y,10.085809109330082,10.085809109330082,9.923290179832309,2,1
CA,1,3,1.0,2,3,1,N,10.767115631826975,10.819778284410283,10.126631103850338,3,0
NY,18,1,1.0,0,0,2,N,11.918390573078392,11.918390573078392,11.630708500626612,3,0
NE,10,10,1.0,0,0,1,Y,11.736069016284436,11.736069016284436,11.573550086786664,2,1
CA,7,10,1.0,3,13,1,N,10.308952660644293,10.308952660644293,9.615805480084347,4,1
MA,5,2,1.0,0,0,1,Y,10.819778284410283,10.819778284410283,10.657259354912508,2,1
AZ,25,1,1.0,1,1,1,N,12.551079784601225,12.551079784601225,12.263397712149445,5,1
MI,5,2,1.0,0,2,0,N,10.496814397813862,10.496814397813862,10.334295468316087,2,1
WA,3,7,1.0,1,7,1,N,10.308952660644293,10.308952660644293,9.615805480084347,2,0
TX,8,2,2.0,0,0,1,Y,11.77528972943772,11.77528972943772,11.612770799939945,1,0
NH,7,2,1.0,0,1,1,N,11.52368734761426,10.46310334047155,9.769956159911606,2,1
MT,11,1,1.0,0,0,2,Y,11.84939770159144,11.84939770159144,11.686878772093667,2,0
WI,7,6,1.0,5,6,1,N,10.308952660644293,10.308952660644293,9.615805480084347,3,1
VA,0,7,1.0,0,0,1,Y,11.695247021764184,11.695247021764184,11.532728092266408,3,0
NE,3,4,2.0,0,0,1,Y,11.512435344880998,11.512925464970229,11.350406535472452,2,0
PA,7,5,1.0,0,5,1,N,10.755047744838352,10.46310334047155,9.769956159911606,1,1
UT,6,10,1.0,5,10,1,N,10.713684166398703,10.126631103850338,9.433483923290392,2,1
MA,7,7,1.0,2,7,1,N,10.890534932861083,10.46310334047155,10.17542126801977,4,1
FL,5,4,1.0,0,4,1,N,10.602691354678605,10.596634733096073,9.903487552536127,1,1
WI,15,1,2.0,0,0,2,N,13.06048797368624,13.06048797368624,12.77280590123446,2,1
TX,5,1,2.0,3,1,1,N,10.516671188955687,10.596634733096073,9.903487552536127,2,1
NH,5,10,1.0,0,10,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
TX,7,1,1.0,0,1,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
NH,20,13,1.0,4,0,1,N,11.6784399034478,11.6784399034478,11.6784399034478,5,1
IL,15,2,1.0,0,0,1,N,12.346638612417069,12.346638612417069,12.058957988074814,2,1
NY,5,10,1.0,0,0,2,N,11.156250521031495,11.156250521031495,10.993731591533722,2,1
CA,5,2,1.0,1,2,1,N,8.517193191416238,8.517193191416238,7.824046010856292,2,0
CA,4,5,1.0,2,5,1,N,11.512925464970229,11.512925464970229,10.819778284410283,1,0
MO,7,37,1.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.755871643580615,2,1
MI,3,1,1.0,0,1,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,0
KY,7,5,1.0,0,0,1,Y,11.350406535472452,11.350406535472452,11.187887605974678,3,0
RI,5,2,2.0,0,0,2,Y,10.308952660644293,10.308952660644293,10.146433731146518,2,1
TX,5,3,1.0,0,0,1,Y,9.615805480084347,9.615805480084347,9.453286550586572,3,1
MN,7,3,1.0,0,3,1,N,10.089012306943827,9.305650551780507,8.612503371220562,3,1
MT,1,60,1.0,0,0,2,N,13.122363377404328,13.122363377404328,12.834681304952548,2,1
MD,7,4,2.0,0,0,2,N,12.611537753638338,12.611537753638338,12.323855681186558,3,1
NY,2,1,1.0,0,0,2,Y,11.669929213779891,11.669929213779891,11.507410284282118,2,0
CT,7,5,1.0,0,5,1,N,11.918390573078392,11.918390573078392,11.225243392518449,3,1
MN,2,2,2.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.755871643580615,1,0
CT,7,7,1.0,0,7,1,N,11.002099841204238,11.002099841204238,10.308952660644293,2,1
CA,20,1,1.0,1,0,1,N,12.371587084007746,13.132313708257495,13.132313708257495,5,1
WI,5,7,1.0,0,7,1,N,12.388394202324127,12.388394202324127,12.100712129872347,1,0
CA,7,4,1.0,0,4,1,N,10.819778284410283,10.819778284410283,10.657259354912508,5,1
CA,10,2,1.0,4,2,1,N,10.934891091510789,10.934891091510789,10.772372162013014,2,1
RI,0,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,5,0
OH,4,3,1.0,2,1,2,N,9.36426245424844,9.392661928770137,8.699514748210191,2,0
CO,2,1,1.0,0,0,1,Y,11.03488966402723,11.03488966402723,10.872370734529454,3,0
NH,7,2,1.0,0,2,1,N,11.721174643774098,10.46310334047155,9.769956159911606,3,1
CT,3,2,1.0,0,2,1,N,11.255449234575511,11.255449234575511,10.562302054015568,2,0
CO,10,1,1.0,1,0,1,N,12.132426105361874,12.206072645530174,11.918390573078392,2,1
NY,0,1,1.0,0,1,1,N,11.707183827114658,11.512925464970229,10.819778284410283,3,0
IN,6,2,2.0,2,2,1,N,12.611537753638338,12.206072645530174,11.512925464970229,3,1
VA,5,11,1.0,2,11,1,N,12.994530005894443,12.994530005894443,12.706847933442663,3,1
PA,4,1,2.0,0,1,0,N,11.184421397998191,11.184421397998191,11.021902468500418,1,0
TX,15,4,1.0,4,4,1,N,12.691580461311874,12.691580461311874,12.403898388860094,2,0
NY,1,16,1.0,2,14,1,N,11.077501024419009,10.819778284410283,10.126631103850338,2,0
CO,1,4,1.0,0,4,1,N,12.36307639433984,12.36307639433984,12.075394321888057,2,0
UT,1,5,1.0,0,5,1,N,11.661345470088502,11.661345470088502,11.37366339763672,3,0
MO,5,1,1.0,0,1,1,N,10.714417768752456,10.714417768752456,10.021270588192513,5,1
NJ,2,3,1.0,1,4,1,N,10.81374009115795,10.46310334047155,9.769956159911606,5,0
RI,7,1,1.0,0,1,1,N,8.517193191416238,8.517193191416238,7.824046010856292,3,1
CA,7,4,2.0,0,0,1,Y,10.416311178964792,10.416311178964792,10.253792249467017,2,1
NE,20,23,1.0,4,19,2,N,12.180754837545884,12.180754837545884,12.180754837545884,2,1
CA,20,60,1.0,60,0,1,N,14.077874822431763,14.077874822431763,14.077874822431763,3,1
PA,7,20,1.0,5,20,1,N,10.46310334047155,10.46310334047155,9.769956159911606,2,1
AZ,1,4,1.0,4,4,1,N,10.308952660644293,10.308952660644293,9.615805480084347,3,0
FL,4,1,2.0,3,1,1,N,10.813257067420018,10.819778284410283,10.126631103850338,2,0
NY,7,1,1.0,1,2,1,N,10.025705185260378,10.025705185260378,9.332558004700433,2,1
CO,25,12,2.0,0,12,1,N,11.8635823365834,11.8635823365834,11.701063407085623,3,1
FL,10,7,2.0,0,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,5,1
NJ,6,5,1.0,0,5,1,N,12.640063660167174,11.512925464970229,10.819778284410283,2,1
MT,1,13,1.0,0,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,4,1
FL,5,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
MA,9,5,1.0,0,5,1,N,12.06212144043466,11.002099841204238,10.308952660644293,3,1
FL,7,10,1.0,10,20,1,N,11.918390573078392,11.918390573078392,11.225243392518449,2,1
FL,7,12,1.0,0,12,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
CT,7,3,1.0,0,0,1,Y,11.736069016284436,11.736069016284436,11.573550086786664,2,1
MO,7,10,1.0,2,12,1,N,9.903487552536127,9.903487552536127,9.210340371976184,2,1
CA,24,25,1.0,5,30,1,N,14.169542010957588,14.169542010957588,13.815505557951774,3,1
OH,16,3,2.0,0,0,1,N,12.706847933442663,12.706847933442663,12.419165860990882,3,0
TX,7,5,2.0,0,0,1,Y,11.55214617812351,11.55214617812351,11.389627248625734,2,1
FL,5,10,1.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.350406535472452,2,1
CA,5,5,1.0,0,0,1,N,11.918390573078392,11.918390573078392,11.225243392518449,4,1
AZ,4,1,2.0,4,1,1,N,11.931635799828411,11.931635799828411,11.643953727376632,2,0
CA,20,1,1.0,10,0,1,N,13.242809530480196,13.242809530480196,13.242809530480196,3,1
IL,7,2,1.0,0,2,1,N,9.903487552536127,9.903487552536127,9.210340371976184,3,1
NH,7,15,1.0,0,15,1,N,11.316241257340437,10.596634733096073,9.903487552536127,2,1
IL,20,30,2.0,30,0,1,N,13.815510557964274,13.815510557964274,13.815510557964274,2,1
NY,1,15,1.0,0,15,1,N,12.429216196844385,12.429216196844385,12.141534124392605,2,1
NJ,7,2,1.0,0,2,1,N,13.656484345352766,12.429216196844385,11.736069016284436,1,1
PA,7,3,1.0,0,3,1,N,11.156250521031495,11.156250521031495,10.46310334047155,2,1
CA,25,3,1.0,1,3,1,N,13.88540968534394,13.93984983221988,13.6521677597681,2,1
PA,10,5,1.0,0,0,1,Y,11.156250521031495,11.156250521031495,10.993731591533722,2,1
PA,6,2,2.0,2,4,1,N,11.407564949312402,10.596634733096073,9.903487552536127,2,1
IL,7,15,1.0,0,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,2,1
WA,3,1,1.0,0,0,2,Y,11.918390573078392,11.918390573078392,11.755871643580615,2,0
CT,7,6,1.0,2,6,1,N,10.821776287072955,10.819778284410283,10.126631103850338,2,1
PA,7,18,1.0,0,0,1,N,13.304684934198283,13.304684934198283,13.017002861746503,2,1
WI,25,2,1.0,0,0,1,N,12.245293358683456,12.245293358683456,11.957611286231677,1,1
GA,25,5,1.0,2,3,1,N,13.132511708456144,13.199324418540456,12.911642346088676,3,1
FL,3,5,1.0,0,5,1,N,13.217673557208654,13.217673557208654,12.929991484756872,2,0
KS,4,8,1.0,0,0,2,N,12.70076888736628,12.70076888736628,12.4130868149145,2,0
OK,1,5,2.0,0,0,0,N,11.002099841204238,11.002099841204238,10.839580911706465,2,1
IL,4,1,2.0,0,0,2,Y,9.305650551780507,9.305650551780507,9.143131622282732,2,1
SD,7,6,1.0,0,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,5,1
GA,10,2,2.0,2,2,1,N,11.691908120498669,11.84939770159144,11.686878772093667,2,1
MT,4,4,2.0,0,0,2,N,11.156250521031495,11.156250521031495,10.993731591533722,3,1
CA,7,4,1.0,0,4,1,N,12.217507023155838,12.230765258120543,11.943083185668764,3,1
MA,7,150,1.0,0,150,1,N,10.95159570903047,10.46310334047155,9.769956159911606,3,1
CA,3,8,2.0,1,9,0,N,11.002099841204238,11.002099841204238,10.839580911706465,3,0
NY,9,2,1.0,4,6,1,N,10.522045876105,9.210340371976184,8.517193191416238,1,1
PA,0,1,1.0,0,1,1,N,11.671492094409569,11.002099841204238,10.308952660644293,3,0
CT,10,2,2.0,3,2,1,N,13.304684934198283,13.304684934198283,13.017002861746503,2,1
AZ,8,6,1.0,0,6,1,N,12.598114733306195,12.598114733306195,12.310432660854415,3,0
WI,2,3,1.0,0,3,1,N,11.621160844244752,10.819778284410283,9.845593574117226,4,1
VT,5,22,1.0,0,0,2,N,13.815510557964274,13.815510557964274,13.527828485512494,3,1
CA,20,8,1.0,0,8,1,N,13.38472764187182,13.38472764187182,13.09704556942004,3,1
MD,20,7,2.0,7,0,2,N,12.358793732547838,12.358793732547838,12.358793732547838,2,1
CA,3,2,1.0,4,2,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,0
CA,7,1,1.0,0,1,1,N,9.906134047477034,9.903487552536127,9.210340371976184,2,1
RI,5,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,5,1
TN,3,3,2.0,0,0,1,N,11.323748463219292,11.323748463219292,11.161223847800423,2,0
MN,8,3,2.0,0,0,2,Y,11.652687407345388,11.652687407345388,11.490168477847613,4,1
NY,6,2,1.0,0,2,1,N,10.827448790714502,10.308952660644293,9.615805480084347,3,1
PA,7,2,2.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.755871643580615,2,1
OH,9,17,1.0,0,17,1,N,12.929991484756872,11.918390573078392,11.225243392518449,4,1
MO,3,20,1.0,0,0,1,N,10.858998997563564,10.858998997563564,10.696480068065789,2,0
PA,10,1,2.0,3,1,1,N,11.736069016284436,11.736069016284436,11.448386943832658,3,1
UT,20,2,2.0,6,2,1,N,11.982929094215963,11.982929094215963,11.695247021764184,2,1
RI,7,2,1.0,0,2,1,N,11.512925464970229,11.512925464970229,11.350406535472452,3,1
CT,5,3,2.0,2,3,1,N,10.819778284410283,10.819778284410283,10.126631103850338,5,1
KS,7,2,2.0,6,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,3,1
TX,5,8,1.0,8,8,1,N,11.652687407345388,10.819778284410283,10.126631103850338,4,1
TX,5,2,2.0,0,0,1,Y,10.819778284410283,10.819778284410283,10.657259354912508,2,1
WA,7,1,1.0,1,1,1,N,10.361292074324863,10.308952660644293,9.615805480084347,5,1
AR,15,12,1.0,0,0,1,N,13.592367006650065,13.592367006650065,13.304684934198283,4,1
WA,7,2,1.0,0,2,1,N,9.903487552536127,9.903487552536127,9.210340371976184,2,1
MN,15,2,2.0,0,0,2,Y,10.691944912900398,10.691944912900398,10.529425983402623,3,1
GA,10,3,2.0,7,10,1,N,11.37366339763672,11.37366339763672,11.211144468138944,2,1
TX,10,3,1.0,0,0,1,Y,11.669929213779891,11.669929213779891,11.507410284282118,3,1
PA,7,1,1.0,1,1,1,N,10.308952660644293,10.308952660644293,9.615805480084347,3,1
WI,3,4,1.0,1,4,1,N,10.46310334047155,10.46310334047155,9.769956159911606,3,0
MD,10,5,1.0,0,3,1,N,12.128111104060462,12.128111104060462,11.84042903160868,5,1
CA,25,2,1.0,0,2,1,N,12.570715759118084,12.570715759118084,12.283033686666302,2,1
PA,5,12,2.0,0,0,2,Y,11.56171562913966,11.56171562913966,11.399196699641886,2,1
OH,19,18,1.0,2,16,1,N,12.729320789294722,12.729320789294722,12.44163871684294,2,0
CA,25,4,1.0,0,0,1,N,13.046561663988047,13.046561663988047,12.758879591536266,3,1
MA,7,10,1.0,0,0,1,Y,10.778956289890028,10.778956289890028,10.616437360392252,3,1
AR,7,1,1.0,0,0,1,Y,11.184421397998191,11.184421397998191,11.021902468500418,5,1
PA,5,100,1.0,0,100,1,N,12.429216196844385,12.429216196844385,11.714436716157325,3,1
TX,10,5,1.0,0,5,1,N,10.308952660644293,10.308952660644293,10.146433731146518,5,1
CO,10,3,1.0,0,3,1,N,12.301382825334498,12.301382825334498,12.013700752882718,2,1
PA,0,1,1.0,0,1,1,N,10.125270178210997,8.517193191416238,7.824046010856292,3,1
MN,7,5,1.0,4,1,1,N,11.884489021402713,11.884489021402713,11.596806948950931,2,1
LA,10,14,1.0,4,0,2,N,12.89921982609012,12.89921982609012,12.611537753638338,1,1
OH,4,3,1.0,0,0,1,Y,11.813030057420567,11.813030057420567,11.650511127922792,2,0
MA,25,1,1.0,0,0,1,N,12.2783933071098,12.2783933071098,11.990711234658018,5,1
CA,7,1,1.0,0,1,1,N,9.370757093382087,9.210340371976184,8.517193191416238,3,1
CA,25,135,1.0,0,135,1,N,14.50865773852422,14.50865773852422,13.815510557964274,4,1
MA,1,4,1.0,2,6,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,0
HI,5,5,2.0,0,0,1,Y,10.819778284410283,10.819778284410283,10.657259354912508,2,1
MI,7,32,1.0,0,0,2,N,13.122363377404328,13.122363377404328,12.834681304952548,5,1
PA,5,1,1.0,0,1,1,N,10.819778284410283,10.819778284410283,10.126631103850338,1,1
