State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
MD,7,4,1.0,0,0,0,Y,10.126631103850338,10.126631103850338,9.903487552536127,2,1
TX,25,15,1.0,0,0,0,N,13.582316670796564,13.604789526648622,13.189274082686955,0,1
UT,7,1,2.0,0,0,0,Y,11.407564949312402,11.407564949312402,11.184421397998191,2,1
CA,25,3,1.0,0,0,0,N,12.144197241812089,12.144197241812089,11.856515169360303,3,1
SD,20,6,1.0,0,0,0,N,13.815510557964274,13.815510557964274,13.527828485512494,0,1
NH,20,135,1.0,10,125,0,N,12.762827201184564,12.762827201184564,12.762827201184564,0,1
AZ,6,8,1.0,0,0,0,N,11.512925464970229,11.512925464970229,10.819778284410283,0,1
FL,10,1,1.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.596634733096073,0,1
FL,20,18,1.0,9,0,0,N,12.58450908125042,12.58450908125042,12.58450908125042,0,1
RI,16,5,1.0,0,0,0,N,12.100712129872347,12.100712129872347,11.813030057420567,2,0
OR,5,10,1.0,0,0,0,N,9.309914176872276,9.210340371976184,8.517193191416238,0,1
WV,7,1,1.0,0,0,0,N,11.84939770159144,11.84939770159144,11.56171562913966,5,1
OH,20,13,1.0,7,6,0,N,12.495003937382387,12.495003937382387,12.495003937382387,3,1
IN,15,4,2.0,0,0,0,Y,11.289781913656018,11.289781913656018,11.06663836234181,0,1
IL,7,5,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,4,1
CA,20,46,1.0,6,40,0,N,12.031719258385396,12.031719258385396,12.031719258385396,4,1
PA,15,12,1.0,0,0,0,N,13.592367006650065,13.592367006650065,13.304684934198283,0,1
NV,20,20,1.0,6,0,0,N,11.944707881395766,11.944707881395766,11.944707881395766,0,1
CA,10,6,2.0,0,0,0,N,11.736069016284436,11.736069016284436,11.448386943832658,0,1
VA,4,5,2.0,0,0,0,Y,10.795485591841238,10.795485591841238,10.57234204052703,0,1
UT,20,1,1.0,21,25,0,N,13.482831119581755,13.482831119581755,13.482831119581755,3,1
MA,3,5,1.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.596634733096073,2,1
NY,1,20,1.0,0,0,0,N,11.512925464970229,11.512925464970229,10.819778284410283,0,1
TX,15,35,1.0,0,0,0,N,13.253391639810731,13.253391639810731,12.965709567358951,2,1
TX,9,1,1.0,0,0,0,N,12.577636201962656,12.577636201962656,12.289954129510877,2,0
CA,20,13,1.0,3,0,0,N,12.57418196709457,12.57418196709457,12.57418196709457,0,1
MT,15,2,1.0,0,0,0,Y,11.461632170582678,11.461632170582678,11.238488619268468,3,1
CA,25,5,1.0,0,0,0,N,13.173056491719846,13.173056491719846,12.885374419268066,3,1
PA,10,3,2.0,0,0,0,N,12.128111104060462,12.128111104060462,11.84042903160868,3,1
CA,10,11,1.0,0,0,0,N,11.340082840810044,11.918390573078392,11.630708500626612,0,1
CO,7,6,1.0,0,0,0,Y,11.242428217272549,11.242428217272549,11.019284665958338,2,1
CO,0,25,1.0,0,0,0,N,11.512925464970229,11.512925464970229,10.819778284410283,3,0
TX,7,2,2.0,0,0,0,Y,11.264105066866035,11.264105066866035,11.04096792808962,2,1
FL,23,2,2.0,0,0,0,N,12.587927887999204,12.587927887999204,12.300245815547424,0,1
RI,20,8,1.0,0,0,0,N,12.367340793126296,12.367340793126296,12.079658720674516,0,1
TX,6,17,1.0,0,0,0,N,13.255337114567944,13.255337114567944,12.967653874798035,0,0
MN,7,1,2.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,0,1
IA,10,17,1.0,0,0,0,N,12.24288661865289,12.24288661865289,11.95520454620111,0,1
CA,10,2,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.596634733096073,0,1
UT,5,15,1.0,0,0,0,N,12.082706553579015,11.512925464970229,10.819778284410283,0,1
NJ,5,1,1.0,0,0,0,N,10.308952660644293,10.308952660644293,10.085809109330082,2,1
WI,4,3,1.0,0,0,0,Y,11.32804062577311,11.32804062577311,11.1048970744589,2,0
TX,7,3,2.0,0,0,0,Y,10.855145428247576,10.855145428247576,10.632001876933364,0,1
CA,20,21,1.0,4,0,0,N,11.580584113444043,11.580584113444043,11.580584113444043,2,1
AZ,5,5,2.0,0,0,0,N,10.126631103850338,10.126631103850338,9.433483923290392,0,1
WI,10,10,1.0,0,0,0,N,11.67419361256635,11.67419361256635,11.38651154011457,0,1
TX,4,25,1.0,0,0,0,N,11.512925464970229,11.512925464970229,11.225243392518449,3,1
NM,5,2,2.0,0,0,0,Y,10.912083955194309,10.912083955194309,10.6889404038801,0,1
WY,7,2,2.0,0,0,0,N,11.26446410567173,11.26446410567173,10.976782033219948,0,1
OK,20,8,2.0,0,0,0,N,13.122363377404328,13.122363377404328,12.834681304952548,0,1
FL,1,2,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
NV,20,4,2.0,4,0,0,N,11.580584113444043,11.580584113444043,11.580584113444043,3,1
OH,20,4,1.0,0,0,0,N,11.970350312009105,11.970350312009105,11.682668239557325,0,1
MA,5,9,1.0,0,0,0,N,11.289781913656018,11.289781913656018,10.596634733096073,0,1
IL,22,6,2.0,0,0,0,N,12.05466819137094,12.05466819137094,11.76698611891916,0,1
MO,21,5,1.0,0,0,0,N,13.815471557203754,13.815471557203754,13.527789818098253,0,1
OR,23,6,1.0,0,0,0,N,13.957010120237973,13.957010120237973,13.52782581884227,5,1
CA,25,10,1.0,0,0,0,N,13.815510557964274,13.815510557964274,13.527828485512494,0,1
NJ,3,1,1.0,0,0,0,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
MI,12,13,1.0,0,0,0,N,13.004705333936096,13.004705333936096,12.717023261484316,2,1
NY,7,4,1.0,0,0,0,N,11.512925464970229,11.512925464970229,11.289781913656018,0,1
MA,5,7,1.0,0,0,0,N,9.903487552536127,9.903487552536127,9.210340371976184,0,1
GA,7,1,2.0,0,0,0,N,10.596634733096073,11.385092093460344,11.161948542146131,0,1
KS,16,7,1.0,0,0,0,N,12.788170940064736,12.788170940064736,12.500487005195334,3,1
MN,7,6,2.0,0,0,0,Y,10.799575577092764,10.799575577092764,10.576432025778551,0,1
OK,5,4,2.0,0,0,0,Y,10.771302070953167,10.771302070953167,10.548153271273168,0,1
MA,3,4,1.0,0,0,0,Y,9.210340371976184,9.210340371976184,8.987196820661973,3,1
TX,1,25,1.0,0,0,0,N,12.206072645530174,12.206072645530174,12.100712129872347,3,1
WI,7,10,1.0,0,0,0,N,12.553202176625376,12.553202176625376,12.265520104173596,0,0
SD,14,4,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,0,1
GA,25,9,1.0,0,0,0,N,12.715296987929191,12.715296987929191,12.42761491547741,0,1
CA,25,4,1.0,0,0,0,N,12.965709567358951,12.965709567358951,12.678027494907171,3,1
TX,4,4,2.0,0,0,0,N,10.596634733096073,10.596634733096073,10.373491181781864,3,1
OH,20,9,1.0,6,9,0,N,11.759785542901756,11.759785542901756,11.759785542901756,2,1
OR,5,18,1.0,0,0,0,N,12.793859310432293,12.793859310432293,12.506177237980513,0,1
NC,10,2,2.0,0,0,0,N,12.230765258120543,12.230765258120543,11.943083185668764,0,1
KY,7,6,1.0,0,0,0,Y,11.225243392518449,11.225243392518449,11.002099841204238,0,1
FL,10,13,1.0,0,0,0,N,13.217673557208654,13.217673557208654,12.929991484756872,0,1
WY,20,8,1.0,3,5,0,N,12.417143615610112,12.417143615610112,12.417143615610112,2,1
VA,17,8,1.0,0,0,0,N,11.350406535472452,11.350406535472452,11.127262984158245,0,1
MD,5,1,2.0,0,0,0,Y,10.308952660644293,10.308952660644293,10.085809109330082,0,1
MT,25,4,2.0,0,0,0,N,12.138863895836725,12.138863895836725,11.851181823384945,0,1
CA,25,2,1.0,0,0,0,N,12.765688433465597,12.765688433465597,12.478006361013817,3,1
CA,7,8,1.0,0,0,0,N,9.615805480084347,9.615805480084347,8.922658299524402,0,1
OK,15,2,1.0,0,0,0,N,12.611537753638338,12.611537753638338,12.323855681186558,0,1
NY,25,10,2.0,0,0,0,N,13.815510557964274,13.815510557964274,13.527828485512494,0,1
CA,10,3,2.0,0,0,0,Y,11.461632170582678,11.461632170582678,11.238488619268468,0,1
TX,9,2,1.0,0,0,0,N,12.206072645530174,12.206072645530174,11.918390573078392,3,1
CA,5,2,2.0,0,0,0,N,10.819778284410283,10.819778284410283,10.596634733096073,0,1
PA,2,1,1.0,0,0,0,Y,10.373491181781864,10.373491181781864,10.150347630467651,3,0
FL,20,15,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,0,1
TX,7,3,2.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.596634733096073,0,1
WI,2,12,1.0,0,0,0,N,12.367340793126296,12.367340793126296,12.079658720674516,0,0
CT,5,1,2.0,0,0,0,Y,8.85366542803745,8.85366542803745,8.630521876723241,0,1
CA,20,12,1.0,5,7,0,N,12.061046873479915,12.061046873479915,12.061046873479915,0,1
CA,20,28,1.0,7,35,0,N,12.765688433465597,12.768541502448002,12.768541502448002,3,1
GA,5,2,2.0,0,0,0,Y,10.126631103850338,10.126631103850338,9.903487552536127,0,1
OH,5,1,2.0,0,0,0,Y,10.596634733096073,10.596634733096073,10.373491181781864,5,1
MO,20,35,2.0,0,0,0,N,14.03062193758122,14.22097566607244,13.527828485512494,4,1
ID,16,4,1.0,0,0,0,N,12.84792653170257,12.84792653170257,12.560244459250788,0,1
TX,5,15,1.0,0,0,0,Y,11.225243392518449,11.225243392518449,11.002099841204238,3,1
ND,20,3,1.0,0,0,0,Y,10.663124474364906,10.663124474364906,10.439980923050696,2,1
OH,7,3,1.0,0,0,0,Y,9.615805480084347,9.615805480084347,9.392661928770137,0,1
NJ,7,21,1.0,0,0,0,N,12.721885810807205,12.721885810807205,12.434203738355423,0,1
AZ,20,21,1.0,0,0,0,N,12.727719507927748,12.727719507927748,12.440037435475968,0,1
NJ,8,20,1.0,0,0,0,N,12.644327576461327,12.644327576461327,12.356645504009547,3,1
NE,3,7,1.0,0,0,0,N,12.141534124392605,12.141534124392605,11.85385205194082,0,0
NH,20,12,1.0,2,10,0,N,10.985292722887856,10.985292722887856,10.985292722887856,3,1
MN,25,5,1.0,0,0,0,N,12.928778628331663,12.928778628331663,12.641096555879882,0,1
VA,7,5,2.0,0,0,0,N,10.419300717813158,10.419300717813158,9.726153537253213,0,1
WI,7,2,1.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.596634733096073,3,1
MA,20,4,1.0,0,0,0,N,11.982929094215963,11.982929094215963,11.695247021764184,0,1
IL,5,2,2.0,0,0,0,Y,9.798127036878302,9.798127036878302,9.574983485564092,0,1
IL,20,2,1.0,0,0,0,N,12.66032791780777,12.66032791780777,12.37264584535599,3,1
CA,7,32,1.0,0,0,0,N,12.206072645530174,12.206072645530174,11.918390573078392,2,1
MD,20,55,2.0,55,0,0,N,13.369223455335854,13.369223455335854,13.369223455335854,0,1
IL,3,2,1.0,0,0,0,N,11.002099841204238,11.002099841204238,10.778956289890028,5,1
CA,10,6,2.0,0,0,0,N,12.644327576461327,12.644327576461327,12.356645504009547,0,1
OK,5,1,2.0,0,0,0,Y,10.126631103850338,10.126631103850338,9.903487552536127,0,1
CO,7,5,2.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.596634733096073,0,1
SC,15,1,1.0,0,0,0,N,11.831379196088765,11.831379196088765,11.54369712363698,0,1
LA,3,10,1.0,0,0,0,N,11.512925464970229,11.512925464970229,11.289781913656018,3,1
CA,20,8,1.0,0,0,0,N,12.570715759118084,12.570715759118084,12.283033686666302,2,1
OR,7,12,1.0,0,0,0,N,12.89921982609012,12.89921982609012,12.611537753638338,3,1
MI,10,1,1.0,0,0,0,N,12.206072645530174,12.206072645530174,11.918390573078392,0,1
CA,10,3,1.0,0,0,0,N,11.002099841204238,11.002099841204238,10.778956289890028,0,1
NY,7,2,2.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.596634733096073,2,1
NJ,5,18,1.0,0,0,0,Y,10.308952660644293,10.308952660644293,10.085809109330082,2,1
FL,7,7,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,5,1
PA,15,15,1.0,0,0,0,Y,11.407564949312402,11.407564949312402,11.184421397998191,5,1
VA,2,20,1.0,0,0,0,N,12.989974189358584,12.989974189358584,12.702292116906802,0,0
FL,25,5,2.0,0,0,0,N,12.658739355122632,12.685407602204794,12.397725529753012,0,1
CA,1,8,1.0,0,0,0,N,12.468436909997664,12.468436909997664,12.36307639433984,0,1
DE,3,5,2.0,0,0,0,N,9.615805480084347,9.615805480084347,8.922658299524402,0,1
MN,20,4,1.0,1,3,0,N,12.201060103706627,12.201060103706627,12.201060103706627,3,1
FL,0,16,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,3,0
KS,19,31,1.0,0,0,0,N,13.685401872617254,13.685401872617254,13.397719800165472,0,0
IL,7,1,1.0,0,0,0,Y,10.596634733096073,10.596634733096073,10.373491181781864,0,1
IL,10,3,2.0,0,0,0,Y,11.229965558853776,11.272902758846769,11.049762385722545,3,1
