State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
KY,15,3,2.0,0,0,0,N,12.506177237980513,12.506177237980513,12.218495165528733,0,1
MO,20,22,2.0,22,0,0,N,13.527828485512494,13.527828485512494,13.527828485512494,3,1
TX,10,1,2.0,0,0,0,N,12.254862809699606,12.254862809699606,12.092343880201833,5,1
MO,5,2,1.0,0,0,0,Y,11.082142548877776,11.082142548877776,10.976782033219948,0,1
TX,15,4,1.0,0,0,0,Y,10.747207591575448,10.747207591575448,10.64184707591762,0,1
IN,12,20,1.0,0,0,0,N,12.959604419101945,12.959604419101945,12.671923915652943,0,1
CA,10,55,1.0,0,0,0,N,12.429216196844385,12.429216196844385,12.266697267346608,3,1
KS,10,6,1.0,0,0,0,N,11.8635823365834,11.964001084330445,11.753280053014793,0,1
WI,7,1,2.0,0,0,0,N,11.884489021402713,11.918390573078392,11.813030057420567,2,1
TX,7,8,1.0,0,0,0,Y,11.289781913656018,11.289781913656018,11.161948542146131,2,1
SD,10,21,1.0,4,17,0,N,11.59910316121128,11.59910316121128,11.59910316121128,0,1
NY,0,28,1.0,0,0,0,N,10.44085773152423,10.44085773152423,10.278355986666824,2,1
WA,5,17,1.0,0,0,0,N,13.165614419398644,13.165614419398644,12.986763561351935,0,1
NE,11,3,2.0,0,0,0,N,11.663068123399947,11.663068123399947,11.557707607742122,3,1
WA,25,4,2.0,0,0,0,N,12.611537753638338,12.611537753638338,12.254862809699606,0,1
VA,7,4,2.0,0,0,0,N,11.289781913656018,11.289781913656018,10.933106969717286,0,1
CO,7,47,1.0,0,0,0,N,12.206072645530174,12.206072645530174,12.01974306733868,0,1
FL,7,4,2.0,0,0,0,N,11.039716704775543,11.039716704775543,10.934356189117718,2,1
MA,20,20,1.0,10,20,0,N,13.233904752137237,13.233904752137237,13.233904752137237,3,1
NM,5,15,1.0,0,0,0,N,11.082142548877776,11.082142548877776,10.89581297068628,0,1
TX,20,66,1.0,0,0,0,N,12.89921982609012,12.89921982609012,12.611537753638338,0,1
CO,20,65,2.0,0,0,0,N,14.044238487572384,14.044238487572384,13.526723875655597,0,1
TX,5,2,1.0,0,0,0,Y,9.903487552536127,9.903487552536127,9.798127036878302,0,1
IN,5,31,1.0,0,0,0,N,10.596634733096073,10.596634733096073,10.4341158035983,0,1
VT,20,10,1.0,0,0,0,N,12.542544882151386,12.542544882151386,12.254862809699606,0,1
TX,5,9,1.0,0,0,0,N,9.95227771670556,9.95227771670556,9.66459564425378,0,1
TN,12,4,1.0,0,0,0,N,13.641395237717418,13.641395237717418,13.171071633457478,0,1
NY,12,2,2.0,0,0,0,N,12.48748510496836,12.48748510496836,12.19980303251658,0,1
TX,7,10,1.0,0,0,0,Y,11.225243392518449,11.225243392518449,11.119882876860622,2,1
CA,21,1,1.0,0,0,0,N,12.100712129872347,12.100712129872347,11.744037185933616,3,1
NV,0,8,1.0,0,0,0,N,12.191288902537424,12.191288902537424,12.028768480548004,0,1
MI,20,3,1.0,0,0,0,N,12.0435537160324,12.0435537160324,11.686878772093667,2,1
CT,20,18,1.0,0,0,0,N,13.017002861746503,13.017002861746503,12.66032791780777,4,1
IL,10,1,1.0,0,0,0,N,10.819778284410283,11.156250521031495,11.05089000537367,3,1
NH,7,1,2.0,0,0,0,N,11.225243392518449,11.225243392518449,11.119882876860622,2,1
CA,10,3,1.0,0,0,0,N,12.283033686666302,12.283033686666302,12.120514757168529,5,1
NY,5,6,1.0,0,0,0,N,12.31033806178547,12.35017298950393,12.12702943818972,3,1
NH,20,1,2.0,0,0,0,N,12.100712129872347,12.100712129872347,11.813030057420567,0,1
IL,5,12,1.0,0,0,0,Y,10.01681623784313,10.01681623784313,9.911455722185304,4,1
WA,25,6,1.0,0,0,0,N,13.217673557208654,13.217673557208654,12.86099861326992,0,1
SC,14,2,1.0,0,0,0,N,11.77528972943772,11.77528972943772,11.54007359688924,3,0
WI,15,31,1.0,0,0,0,N,12.554261685818608,12.554261685818608,12.266579613366828,0,1
WV,10,15,1.0,0,0,0,N,12.20856952572876,12.20856952572876,11.584948407817429,0,1
WA,20,40,1.0,20,20,0,N,11.976659481202368,11.976659481202368,11.976659481202368,2,1
CA,7,98,1.0,0,0,0,N,13.527828485512494,13.527828485512494,13.304684934198283,2,1
CA,17,18,2.0,0,0,0,N,13.081541382884074,13.081541382884074,12.793859310432293,0,1
WI,15,95,1.0,0,0,0,N,11.695247021764184,11.695247021764184,11.407564949312402,5,1
VA,5,5,2.0,0,0,0,N,11.082142548877776,11.082142548877776,10.976782033219948,3,1
PA,15,8,1.0,0,0,0,N,12.273731294003989,12.273731294003989,11.917056350065256,0,1
OR,20,1,2.0,12,0,0,N,12.679196402112153,12.679196402112153,12.679196402112153,0,1
MO,20,27,1.0,19,8,0,N,13.432784936825598,13.432784936825598,13.432784936825598,0,1
SD,7,11,1.0,0,0,0,N,12.834681304952548,12.834681304952548,12.672162375454771,0,1
OR,24,24,1.0,0,0,0,N,12.994530005894443,12.994530005894443,12.706847933442663,4,1
NE,10,1,1.0,0,0,0,N,11.002099841204238,11.002099841204238,10.896739325546411,2,1
MO,6,2,1.0,0,0,0,N,10.532096211958502,10.532096211958502,10.404262840448617,2,1
PA,25,2,2.0,0,0,0,N,11.84939770159144,11.84939770159144,11.744037185933616,0,1
TX,7,3,1.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.714417768752456,3,1
PA,0,30,1.0,0,0,0,N,11.495647049169955,11.495647049169955,11.333128718159385,0,1
OH,5,11,1.0,0,0,0,Y,9.615805480084347,9.615805480084347,9.51044496442652,0,1
OK,7,4,1.0,0,0,0,N,11.101945176173954,11.101945176173954,10.996584660516127,2,1
TX,7,1,2.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.714417768752456,5,1
TX,4,5,1.0,0,0,0,Y,9.903487552536127,9.903487552536127,9.798127036878302,0,1
OR,7,8,1.0,0,0,0,N,11.461632170582678,11.461632170582678,11.356271654924852,0,1
CO,22,46,1.0,0,0,0,N,12.409013489526863,12.409013489526863,12.121331417075083,3,1
WI,15,23,2.0,0,0,0,N,12.691580461311874,12.691580461311874,12.403898388860094,3,1
IL,8,3,1.0,0,0,0,Y,10.15716030888516,10.15716030888516,9.771497828073176,0,1
IA,5,20,1.0,0,0,0,N,11.512925464970229,11.512925464970229,11.407564949312402,0,1
OH,15,4,1.0,0,0,0,N,11.580584113444043,11.580584113444043,11.22390916950531,0,1
WI,20,50,1.0,15,0,0,N,12.829333698625952,12.829333698625952,12.829333698625952,3,1
TX,5,23,1.0,0,0,0,N,12.89921982609012,12.89921982609012,12.611537753638338,3,1
MD,15,1,1.0,0,0,0,N,11.918390573078392,11.918390573078392,11.695247021764184,2,1
OR,7,12,1.0,0,0,0,N,11.461632170582678,11.461632170582678,11.356271654924852,0,1
TN,5,5,1.0,0,0,0,N,12.429216196844385,12.429216196844385,12.266697267346608,0,1
MI,10,34,1.0,0,0,0,N,13.122363377404328,13.122363377404328,12.92391243868049,4,1
FL,25,7,1.0,0,0,0,N,12.128111104060462,12.128111104060462,11.84042903160868,2,1
DE,7,1,2.0,0,0,0,Y,10.714417768752456,10.714417768752456,10.60905725309463,5,1
CT,23,3,1.0,0,0,0,N,12.89921982609012,12.89921982609012,12.611537753638338,0,1
KS,5,9,1.0,0,0,0,N,10.126631103850338,10.126631103850338,10.021270588192513,3,1
TX,20,4,1.0,0,0,0,N,13.270783382522602,13.270783382522602,12.91410843858387,3,1
WI,7,2,1.0,0,0,0,Y,11.156250521031495,11.156250521031495,11.05089000537367,0,1
FL,13,7,1.0,0,0,0,N,12.89921982609012,12.89921982609012,12.611537753638338,0,1
IL,7,12,2.0,0,0,0,Y,11.695247021764184,11.695247021764184,11.589886506106357,3,1
NY,15,2,1.0,0,0,0,N,12.64593918035567,12.64593918035567,12.35825710790389,1,1
TX,15,7,1.0,0,0,0,N,11.42300075744224,11.42300075744224,11.236671179250749,3,1
OR,4,10,2.0,0,0,0,N,10.532096211958502,10.532096211958502,10.426735696300677,0,1
TN,8,8,2.0,0,0,0,N,13.017002861746503,13.017002861746503,12.854483932248728,4,0
MS,15,22,2.0,0,0,0,N,13.20835757057119,13.20835757057119,12.920675498119408,3,1
GA,25,16,1.0,0,0,0,N,12.86876061860541,12.86876061860541,12.581078546153629,0,1
CA,25,15,1.0,0,0,0,N,13.465953081794405,13.465953081794405,13.178271009342623,3,1
WI,20,25,1.0,0,0,0,N,12.80765263256463,12.80765263256463,12.519970560112847,5,1
MA,5,1,2.0,0,0,0,N,11.484011454805586,11.484011454805586,11.37865093914776,0,1
NH,15,3,1.0,0,0,0,N,12.948009990259552,12.948009990259552,12.66032791780777,3,1
SD,7,4,2.0,0,0,0,N,10.968198289528557,11.156250521031495,11.05089000537367,0,1
NH,15,15,1.0,0,0,0,N,12.765688433465597,12.765688433465597,12.478006361013817,0,1
FL,7,30,1.0,0,0,0,N,11.512925464970229,11.512925464970229,11.302204433654577,0,1
FL,7,2,2.0,0,0,0,N,11.711776323715394,11.711776323715394,11.606415808057568,0,1
NY,7,2,2.0,0,0,0,N,11.350406535472452,11.350406535472452,11.205380763422196,0,1
CA,25,15,1.0,0,0,0,N,11.84939770159144,11.84939770159144,11.744037185933616,5,1
CA,7,24,1.0,0,0,0,N,11.512925464970229,11.512925464970229,11.350406535472452,0,1
NY,25,6,1.0,0,0,0,N,12.254862809699606,12.254862809699606,11.967180737247824,0,1
TX,10,8,1.0,0,0,0,N,11.918390573078392,11.918390573078392,11.813030057420567,0,1
NJ,15,14,1.0,0,0,0,N,13.407542319637992,13.407542319637992,13.05086737569926,5,1
TX,6,5,1.0,0,0,0,N,12.840000466430148,12.840000466430148,12.677481536932373,0,0
WA,20,6,1.0,3,3,0,N,12.254862809699606,12.254862809699606,12.254862809699606,3,1
LA,5,2,2.0,0,0,0,N,10.819778284410283,10.819778284410283,10.714417768752456,0,1
TN,10,23,1.0,0,0,0,N,13.017002861746503,13.017002861746503,12.323855681186558,2,1
AR,7,5,1.0,0,0,0,Y,11.461632170582678,11.461632170582678,11.356271654924852,0,1
NC,10,1,2.0,0,0,0,N,12.128111104060462,12.128111104060462,11.965592174562689,2,1
SC,10,1,2.0,17,0,0,N,12.72486643894534,13.146079904021644,13.146079904021644,0,1
CO,15,4,1.0,0,0,0,N,11.867097278690842,11.867097278690842,11.761736763033015,3,1
TX,7,20,1.0,0,0,0,N,11.951180395901384,11.951180395901384,11.8233470243915,0,1
CA,15,20,2.0,0,0,0,N,12.936033799212836,12.936033799212836,12.579358855274103,4,1
TX,7,4,2.0,0,0,0,Y,11.350406535472452,11.350406535472452,11.245046019814628,0,1
CO,8,3,2.0,0,0,0,Y,11.350406535472452,11.350406535472452,11.245046019814628,0,1
MN,9,1,1.0,0,0,0,N,11.695247021764184,11.695247021764184,11.407564949312402,0,1
MN,0,2,1.0,0,0,0,N,11.461632170582678,11.461632170582678,11.299113241084903,0,1
TX,15,36,1.0,0,0,0,N,11.695247021764184,11.982929094215963,11.695247021764184,0,1
UT,7,9,1.0,0,0,0,N,11.225243392518449,11.225243392518449,11.119882876860622,0,1
VT,0,24,1.0,0,0,0,N,10.99541085305344,11.407564949312402,11.245046019814628,0,1
OH,15,12,1.0,0,0,0,N,11.77528972943772,11.77528972943772,11.418614785498988,2,1
IN,20,25,2.0,0,0,0,N,13.884476762428998,14.01436141670944,13.527828485512494,0,1
MT,7,2,2.0,0,0,0,N,10.819778284410283,10.819778284410283,10.714417768752456,0,1
NC,10,5,1.0,0,0,0,N,12.170445467887022,12.170445467887022,11.882763395435244,0,0
NH,20,18,1.0,0,0,0,N,12.628067055589549,12.736700896592344,12.449018824140564,0,1
CA,25,43,1.0,0,0,0,N,13.102160670086809,13.102160670086809,12.745485726148075,4,1
CO,5,7,1.0,0,0,0,Y,11.156250521031495,11.156250521031495,11.05089000537367,4,1
TX,4,1,1.0,0,0,0,Y,9.210340371976184,9.210340371976184,9.104979856318357,2,1
CO,20,3,1.0,0,0,0,N,11.184421397998191,11.184421397998191,11.079060882340366,0,1
MS,10,2,1.0,0,0,0,N,11.895463068434688,11.895463068434688,11.767629696924804,5,1
IL,7,6,1.0,0,0,1,N,11.225243392518449,11.225243392518449,11.119882876860622,0,1
WA,7,2,2.0,0,0,0,N,11.429543856031176,11.429543856031176,11.32418334037335,0,1
KS,15,35,1.0,0,0,0,N,13.34550692871854,13.34550692871854,12.706847933442663,4,1
DE,15,1,2.0,0,0,0,N,11.571194373094205,11.686878772093667,11.58151825643584,5,1
CA,25,30,1.0,0,0,0,N,13.77051319203354,13.77051319203354,13.413838248094804,0,1
ND,1,4,1.0,0,0,0,N,10.308952660644293,10.308952660644293,10.203592144986466,2,1
UT,15,14,1.0,0,0,0,N,11.84939770159144,11.84939770159144,11.56171562913966,2,1
CA,26,8,1.0,0,0,0,N,14.346138809026444,14.346138809026444,13.527655137155202,0,1
TX,1,38,1.0,0,0,0,N,10.668466903290184,10.668466903290184,10.50594386781157,0,1
SD,15,4,1.0,0,0,0,N,11.951180395901384,11.951180395901384,11.845819880243557,0,1
MN,20,16,1.0,1,15,0,N,12.904207367601158,12.904207367601158,12.904207367601158,0,1
CO,7,56,1.0,0,0,0,N,12.206072645530174,12.206072645530174,12.0435537160324,0,1
TX,0,10,1.0,0,0,0,N,11.56171562913966,11.56171562913966,11.399196699641886,0,1
NE,20,60,1.0,25,35,0,N,13.518451323699896,13.518451323699896,13.518451323699896,0,1
NH,10,5,2.0,0,0,0,N,12.206072645530174,12.206072645530174,12.0435537160324,0,1
FL,14,7,1.0,0,0,0,N,11.77528972943772,11.77528972943772,11.669929213779891,3,1
TX,20,4,1.0,0,0,0,N,10.60905725309463,10.60905725309463,10.503696737436805,0,1
CA,7,1,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.46310334047155,0,1
MO,5,18,2.0,0,0,0,N,10.747207591575448,10.747207591575448,10.584688662077673,0,1
CT,7,15,1.0,0,0,0,N,12.206072645530174,12.206072645530174,11.982929094215963,2,1
TX,6,2,1.0,0,0,0,Y,10.085809109330082,10.085809109330082,9.9349862195955,0,1
CA,20,3,1.0,0,0,0,N,11.890676734510876,11.918390573078392,11.813030057420567,3,1
MD,7,20,1.0,0,0,0,N,11.56171562913966,11.56171562913966,11.456355113481834,0,1
IA,7,30,1.0,0,0,0,N,12.429216196844385,12.429216196844385,11.918390573078392,2,1
MN,15,35,1.0,0,0,0,N,12.013700752882718,12.013700752882718,11.726018680430936,2,1
IN,20,21,1.0,3,18,0,N,11.326595886778737,11.326595886778737,11.326595886778737,0,1
NV,10,3,2.0,0,0,0,N,11.695247021764184,11.695247021764184,11.589886506106357,0,1
GA,10,6,2.0,0,0,0,N,11.951180395901384,11.951180395901384,11.845819880243557,2,1
TX,18,15,1.0,0,0,0,N,12.577636201962656,12.577636201962656,12.289954129510877,0,1
CA,10,10,1.0,0,0,0,N,11.289781913656018,12.380025952653613,12.217507023155838,0,1
AK,7,4,1.0,0,0,0,N,11.59259579562774,11.59259579562774,11.369447627199277,5,1
MA,7,2,1.0,0,0,0,Y,11.407564949312402,11.407564949312402,11.302204433654577,2,1
NE,5,1,1.0,0,0,0,N,11.608235644774552,11.608235644774552,11.468973577441046,0,1
NH,20,93,1.0,15,78,0,N,13.815510557964274,13.815510557964274,13.815510557964274,0,1
AR,10,39,1.0,0,0,0,N,11.918390573078392,11.918390573078392,11.813030057420567,0,1
WA,5,2,2.0,0,0,0,Y,10.021270588192513,10.021270588192513,9.915910072534686,0,1
MS,10,2,2.0,0,0,0,N,12.669806661762314,12.669806661762314,12.50728773226454,5,1
AR,6,15,1.0,0,0,0,N,11.736069016284436,11.736069016284436,11.573550086786664,2,1
CA,7,18,1.0,0,0,0,Y,11.407564949312402,11.407564949312402,11.302204433654577,0,1
TX,20,1,2.0,18,0,0,N,13.334243736439827,13.334243736439827,13.334243736439827,0,1
MN,15,13,1.0,0,0,0,N,12.681374713227118,12.681374713227118,12.393692640775336,0,1
IA,10,30,1.0,0,0,0,N,13.815510557964274,13.815510557964274,13.527828485512494,0,1
PA,7,5,2.0,0,0,0,N,11.002099841204238,11.002099841204238,10.645424897265505,3,1
TX,5,1,1.0,0,0,0,Y,11.002099841204238,11.002099841204238,10.851276951469654,0,1
IL,5,4,1.0,0,0,0,Y,9.903487552536127,9.903487552536127,9.798127036878302,0,1
VA,4,13,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.714417768752456,0,1
AL,10,26,1.0,0,0,0,N,13.304684934198283,13.304684934198283,13.111100185125618,0,1
IA,7,1,2.0,0,0,0,N,10.43125878502826,10.691944912900398,10.586584397242571,3,1
OH,7,2,1.0,0,0,0,N,11.982929094215963,11.982929094215963,11.773195229811671,5,1
MA,4,5,1.0,0,0,0,Y,9.615805480084347,9.615805480084347,9.51044496442652,1,1
NJ,10,19,1.0,0,0,0,N,12.611537753638338,12.611537753638338,12.254862809699606,0,1
TX,3,1,2.0,0,0,0,N,10.51867319162636,10.51867319162636,10.413312675968536,0,0
DE,20,25,1.0,0,0,0,N,12.206072645530174,12.206072645530174,11.84939770159144,0,1
CA,10,5,1.0,0,0,0,Y,11.002099841204238,11.002099841204238,10.896739325546411,0,1
CA,7,3,2.0,0,0,0,N,11.112447898373103,11.112447898373103,10.75577295443437,0,0
PA,10,18,1.0,0,0,0,N,11.608235644774552,11.608235644774552,11.44571671527678,0,1
NY,5,15,1.0,0,0,0,N,10.46310334047155,10.46310334047155,10.357742824813725,0,1
MO,4,1,2.0,0,0,0,Y,10.16957564417565,10.16957564417565,10.064202355576024,2,1
UT,20,1,2.0,30,1,0,N,12.727838209334498,12.727838209334498,12.727838209334498,2,1
NY,10,58,2.0,0,0,0,N,13.722846873100854,13.722846873100854,13.435164800649074,0,1
CA,10,39,1.0,0,0,0,N,12.611537753638338,12.611537753638338,12.449018824140564,2,1
MD,5,4,1.0,0,0,0,Y,10.596634733096073,10.819778284410283,10.714417768752456,2,1
NY,10,13,1.0,0,0,0,N,12.429216196844385,12.429216196844385,12.254862809699606,2,1
TX,20,7,2.0,0,0,0,N,12.4529327234617,12.506177237980513,12.218495165528733,0,1
MO,5,2,2.0,0,0,0,N,9.615805480084347,9.615805480084347,9.51044496442652,0,1
CA,10,16,1.0,0,0,0,N,12.58450908125042,12.58450908125042,12.29682700879864,3,1
TX,2,40,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.714417768752456,3,1
TX,7,16,2.0,0,0,0,N,10.714417768752456,10.714417768752456,10.60905725309463,0,1
VA,5,8,1.0,0,0,0,Y,10.596634733096073,10.596634733096073,10.46310334047155,0,1
OK,3,4,1.0,0,0,0,Y,8.85366542803745,8.85366542803745,8.748304912379623,0,1
LA,15,2,2.0,0,0,0,N,13.05086737569926,13.05086737569926,12.76318530324748,5,1
FL,15,25,1.0,0,0,0,N,11.61722241524285,11.951180395901384,11.663498323449602,2,1
WA,7,13,2.0,0,0,0,N,11.082142548877776,11.082142548877776,10.72546760493904,0,1
NY,5,1,1.0,0,0,0,Y,10.126631103850338,10.126631103850338,10.021270588192513,0,1
PA,15,4,1.0,0,0,0,N,11.713823407337118,11.713823407337118,11.357148463398389,3,1
MA,5,9,1.0,0,0,0,N,10.46310334047155,10.46310334047155,10.106428396532818,3,1
MI,20,1,2.0,36,1,0,N,12.669806661762314,12.669806661762314,12.669806661762314,0,1
WV,21,10,1.0,0,0,0,N,12.628067055589549,12.628067055589549,12.340384983137769,0,1
FL,15,14,1.0,0,0,0,Y,10.976782033219948,10.976782033219948,10.87142151756212,2,1
MO,20,82,1.0,25,57,0,N,13.51979631381523,13.527828485512494,13.527828485512494,0,1
CA,10,15,1.0,0,0,0,N,11.918390573078392,11.918390573078392,11.56171562913966,2,1
TX,7,6,1.0,0,0,0,N,9.903487552536127,9.903487552536127,9.798127036878302,0,1
MI,4,5,1.0,0,0,0,N,12.706847933442663,12.706847933442663,12.52051835525117,0,1
TN,25,5,1.0,0,0,0,N,12.128111104060462,12.128111104060462,11.84042903160868,2,1
AZ,20,5,2.0,0,0,0,N,12.337100907936575,12.337100907936575,12.049418835484795,0,1
TN,9,7,1.0,0,0,0,N,11.814510442591,11.814510442591,11.694938640886354,3,1
CA,10,5,1.0,0,0,0,N,12.66032791780777,12.66032791780777,12.43718436649356,5,1
AZ,25,23,1.0,0,0,0,N,11.652687407345388,11.695247021764184,11.33857207782545,0,1
ID,4,5,2.0,0,0,0,N,10.95605590270283,11.512925464970229,11.407564949312402,0,1
TX,15,7,1.0,0,0,0,N,12.025749091398891,12.025749091398891,11.738067018947111,0,1
