State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
CA,20,81,1.0,41,0,1,N,14.732600970008994,14.732600970008994,14.732600970008994,4,1
ND,3,1,2.0,1,1,1,N,10.714417768752456,10.714417768752456,10.021270588192513,1,1
MI,3,6,1.0,0,0,1,N,11.225243392518449,11.225243392518449,10.532096211958502,2,0
CA,20,10,1.0,0,10,1,N,14.712822323240626,14.712822323240626,14.712822323240626,2,1
MD,5,2,1.0,1,2,1,N,11.225243392518449,11.225243392518449,10.532096211958502,2,1
MS,8,1,2.0,1,1,1,S,8.922658299524402,8.922658299524402,8.760139370026627,2,1
CA,10,2,1.0,2,2,1,N,11.320553572322773,11.320553572322773,11.158034642824996,3,1
AR,18,1,2.0,4,1,2,N,13.071070083016778,13.071070083016778,12.783388010564998,2,1
MA,2,23,2.0,2,23,1,N,12.9057608866335,12.429216196844385,11.736069016284436,2,1
CA,7,4,1.0,0,0,1,N,11.918390573078392,11.918390573078392,11.225243392518449,2,1
OH,1,50,1.0,1,40,1,N,11.695247021764184,11.695247021764184,11.407564949312402,3,1
MO,7,0,2.0,4,0,2,N,12.506177237980513,12.429216196844385,11.736069016284436,3,1
MI,4,1,1.0,1,0,1,N,9.917636975640548,9.210340371976184,8.517193191416238,3,0
VT,4,6,1.0,0,6,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
ND,3,36,1.0,0,36,1,N,10.302263672493496,10.302263672493496,9.60911649193355,2,1
VT,5,0,2.0,10,10,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,0
NY,7,5,1.0,0,5,1,N,11.512925464970229,11.512925464970229,10.819778284410283,3,1
MA,5,6,1.0,4,6,1,N,11.728319062824378,11.225243392518449,10.532096211958502,2,1
CA,25,15,1.0,15,15,1,N,12.884106188280072,12.884106188280072,12.59642411582829,1,1
MD,7,2,2.0,0,2,1,N,10.144471021978667,10.126631103850338,9.433483923290392,3,1
TX,3,2,1.0,0,2,1,N,12.368914023036002,11.918390573078392,11.225243392518449,3,1
UT,7,1,1.0,0,1,1,N,10.893790537697386,9.903487552536127,9.210340371976184,2,1
WI,7,1,1.0,0,0,1,N,10.602666505327791,9.615805480084347,8.922658299524402,2,1
FL,1,9,1.0,0,9,2,N,14.50865773852422,14.50865773852422,14.403297222866392,3,1
TX,7,6,1.0,1,5,1,N,11.940054212714418,11.512925464970229,10.819778284410283,5,1
IA,7,6,2.0,0,6,1,N,11.002099841204238,11.002099841204238,10.839580911706465,2,0
CA,1,2,1.0,0,2,1,N,13.122363377404328,13.122363377404328,13.017002861746503,3,1
CA,25,2,1.0,0,2,1,N,13.946538820370678,14.015999418713678,13.728317346261896,2,1
LA,3,3,1.0,0,3,1,N,9.903487552536127,9.903487552536127,9.210340371976184,3,1
OH,3,6,1.0,1,6,1,N,10.596634733096073,10.596634733096073,9.903487552536127,4,0
NJ,25,9,1.0,2,9,1,N,12.83067328355501,12.83067328355501,12.542991211103228,5,1
ND,1,9,1.0,1,0,1,N,10.278733974060293,9.903487552536127,9.210340371976184,1,1
FL,1,31,1.0,2,31,1,N,13.9108207377686,13.9108207377686,13.805460222110773,3,1
VT,1,7,1.0,0,7,1,N,13.505355175114875,12.765688433465597,12.478006361013817,3,1
WI,1,6,2.0,3,3,1,N,9.903487552536127,9.903487552536127,9.210340371976184,2,1
MA,7,25,1.0,6,0,1,N,13.017002861746503,12.765688433465597,12.072541252905651,3,1
NC,7,2,1.0,2,0,1,N,8.517193191416238,8.517193191416238,7.824046010856292,2,1
MI,15,8,1.0,1,3,1,N,11.225243392518449,11.225243392518449,10.532096211958502,2,1
IL,1,50,1.0,0,50,1,N,13.122363377404328,13.122363377404328,13.017002861746503,4,1
MO,5,1,2.0,0,0,1,N,10.308952660644293,10.308952660644293,10.146433731146518,2,0
GA,4,1,2.0,2,1,1,N,12.206072645530174,12.206072645530174,11.918390573078392,1,0
NC,7,1,2.0,0,1,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
MN,1,1,1.0,0,1,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
CA,7,1,1.0,0,1,1,N,9.798127036878302,9.615805480084347,8.922658299524402,2,1
TX,1,2,1.0,0,0,1,N,11.84939770159144,11.002099841204238,10.308952660644293,4,1
NY,7,9,1.0,4,13,1,N,13.038675199738757,12.611537753638338,11.918390573078392,3,1
IA,5,1,1.0,2,1,1,N,11.172278526394376,10.596634733096073,9.903487552536127,3,0
CA,5,1,1.0,0,0,1,N,9.542445945729886,9.210340371976184,8.517193191416238,2,0
IN,6,1,1.0,4,5,1,N,11.02679245379461,10.308952660644293,9.615805480084347,2,1
NY,25,8,1.0,0,8,1,N,15.424948470398377,15.424948470398377,15.137266397946592,2,1
MI,1,4,2.0,0,4,1,N,12.0565628468025,11.608235644774552,10.915088464214609,3,1
NY,4,7,1.0,1,1,2,N,9.820105943597078,9.9281801651265,9.235032984566557,4,1
MA,3,4,1.0,0,2,1,N,10.16585181700362,10.16585181700362,9.472704636443671,4,1
CO,4,7,1.0,0,7,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,0
CA,7,1,1.0,0,1,1,N,9.91095956737483,9.903487552536127,9.210340371976184,3,1
MA,5,1,2.0,0,1,2,N,9.615805480084347,9.615805480084347,8.922658299524402,2,1
CA,7,2,1.0,0,2,1,N,10.9546587666041,10.819778284410283,10.126631103850338,2,1
IL,7,2,1.0,2,2,1,N,10.545341438708522,10.126631103850338,9.433483923290392,1,1
FL,1,2,1.0,2,0,1,N,11.350406535472452,10.819778284410283,10.126631103850338,3,1
NM,5,11,1.0,3,11,1,N,13.017002861746503,13.017002861746503,12.729320789294722,3,1
TX,14,43,1.0,0,0,1,N,14.690979295318174,14.690979295318174,14.403297222866392,4,1
UT,20,4,1.0,2,0,1,N,11.49272275765271,11.49272275765271,11.49272275765271,3,1
IA,3,0,2.0,3,0,1,N,11.010398644018933,11.010398644018933,10.317251463458987,2,1
AZ,1,14,1.0,6,6,1,N,12.213544660368877,11.512925464970229,10.819778284410283,2,1
WI,4,2,2.0,0,2,1,N,11.931635799828411,11.931635799828411,11.238488619268468,2,1
CA,7,12,1.0,2,0,1,N,11.740674395228426,11.289781913656018,10.596634733096073,2,1
NY,7,2,1.0,0,0,1,N,10.87126955919842,10.308952660644293,9.615805480084347,1,1
OH,4,0,1.0,0,0,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,1
MN,4,9,1.0,1,1,1,N,12.071969661006694,11.512925464970229,10.819778284410283,3,0
WI,7,13,1.0,0,0,2,N,10.1226230824528,9.903487552536127,9.210340371976184,5,1
IN,10,4,2.0,4,4,2,N,11.289781913656018,11.289781913656018,11.127262984158245,2,1
MT,7,7,1.0,0,7,1,N,10.915088464214609,10.915088464214609,10.221941283654663,2,1
PA,5,1,1.0,0,1,1,N,11.238488619268468,11.238488619268468,10.545341438708522,1,1
TX,3,3,2.0,2,3,1,N,12.765688433465597,12.429216196844385,11.736069016284436,2,1
CA,7,1,1.0,0,1,1,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
MS,10,2,1.0,1,2,2,N,11.918390573078392,11.918390573078392,11.755871643580615,5,1
FL,5,20,1.0,20,0,1,N,13.146079904021644,13.146079904021644,12.858397831569864,2,1
HI,5,2,2.0,1,0,1,N,11.289781913656018,11.512925464970229,10.819778284410283,2,0
CA,4,4,1.0,1,0,1,N,10.31493473232184,10.126631103850338,9.433483923290392,2,0
TX,5,2,2.0,2,2,1,N,10.81313627502174,10.126631103850338,9.433483923290392,5,0
NY,7,18,1.0,1,0,1,N,11.229261973860227,11.225243392518449,10.532096211958502,2,1
NY,10,0,2.0,12,0,1,N,13.527828485512494,13.527828485512494,13.240146413060712,2,1
IL,20,20,1.0,3,20,1,N,12.9190224533863,12.9190224533863,12.9190224533863,2,1
WI,7,8,1.0,2,8,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
MN,5,1,2.0,5,1,1,N,12.78992100994199,12.909170156943286,12.621488084491506,3,0
NY,8,2,1.0,0,2,1,N,8.517193191416238,8.517193191416238,8.411832675758411,2,1
TX,10,50,1.0,5,0,1,N,13.847009225023646,13.847009225023646,13.559327152571864,2,1
NC,5,2,1.0,0,2,2,N,10.085809109330082,10.085809109330082,9.392661928770137,3,1
MO,7,5,2.0,0,0,1,N,10.352905748172756,10.126631103850338,9.433483923290392,2,1
CA,1,5,1.0,1,0,2,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
KY,7,4,2.0,0,4,1,N,10.131698244183356,10.126631103850338,9.433483923290392,2,1
TX,7,1,2.0,12,0,1,N,11.901583454762012,11.901583454762012,11.739064525264236,2,1
UT,7,1,2.0,2,1,1,N,11.016988453697987,10.338511462885837,10.23315094722801,2,1
MT,4,7,1.0,0,7,2,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
OH,7,12,1.0,0,0,1,N,9.95227771670556,9.95227771670556,9.259130536145614,2,1
AZ,10,0,2.0,10,10,1,N,11.982929094215963,12.429216196844385,12.141534124392605,3,1
CA,5,1,2.0,1,2,1,N,10.736396675471232,10.736396675471232,10.043249494911286,2,1
MA,7,1,2.0,3,1,1,N,11.225243392518449,11.225243392518449,11.062724463020672,2,1
MN,7,32,1.0,0,0,1,N,11.512925464970229,11.512925464970229,10.819778284410283,4,1
CA,7,2,2.0,3,0,1,N,11.608662826246826,11.512925464970229,10.819778284410283,2,1
MN,7,0,1.0,0,0,1,N,11.002099841204238,10.819778284410283,10.126631103850338,2,1
WV,3,4,2.0,0,4,1,N,10.82576035608783,10.82576035608783,10.132613175527885,1,1
NE,10,1,2.0,0,1,1,N,10.819778284410283,10.819778284410283,10.657259354912508,3,1
CA,5,0,2.0,0,0,1,N,8.646289764750648,8.517193191416238,7.824046010856292,2,0
OH,2,0,1.0,0,0,1,N,8.517193191416238,8.517193191416238,7.824046010856292,2,1
WI,2,12,1.0,0,0,1,N,11.429543856031176,11.429543856031176,11.267024926533402,4,1
CA,5,3,2.0,1,3,1,N,10.13185742282192,10.126631103850338,9.433483923290392,3,0
CO,7,0,2.0,1,0,1,N,10.27718675788064,9.615805480084347,8.922658299524402,3,1
OH,6,17,1.0,0,17,1,N,9.472704636443671,9.210340371976184,8.517193191416238,2,1
UT,7,14,1.0,8,6,1,N,10.819778284410283,10.819778284410283,10.657259354912508,2,1
CO,7,0,1.0,3,3,1,N,9.717037485158391,9.210340371976184,8.517193191416238,3,1
WA,7,5,1.0,2,5,1,N,12.05524975579559,12.05524975579559,11.76756768334381,2,1
CA,10,30,1.0,2,30,1,N,12.611537753638338,12.611537753638338,12.323855681186558,3,1
IN,10,36,1.0,4,0,1,N,10.819778284410283,10.819778284410283,10.532096211958502,2,1
NC,7,1,2.0,19,0,1,N,10.819778284410283,10.819778284410283,10.126631103850338,5,1
KY,0,1,2.0,0,1,1,N,9.279119887371008,9.210340371976184,8.517193191416238,3,0
TX,5,2,1.0,0,2,1,N,10.303873114900991,9.903487552536127,9.210340371976184,2,0
NY,5,5,1.0,0,5,1,N,10.596634733096073,10.596634733096073,9.903487552536127,3,1
TX,5,5,1.0,0,5,1,N,10.612606502605772,10.126631103850338,9.433483923290392,3,0
PA,2,0,2.0,1,0,1,N,9.918376165029878,9.918376165029878,9.225228984469933,1,1
MD,7,1,1.0,0,1,2,N,10.817355351477527,9.903487552536127,9.210340371976184,1,1
ID,10,6,2.0,0,6,1,N,11.77528972943772,11.77528972943772,11.612770799939945,2,1
TX,10,1,2.0,10,0,1,N,14.418733030996233,14.418733030996233,14.131050958544453,5,1
NV,5,1,2.0,1,1,1,N,10.722936932960728,10.126631103850338,9.433483923290392,2,0
UT,7,5,1.0,1,5,1,N,10.714417768752456,10.714417768752456,10.021270588192513,2,1
CA,7,20,1.0,0,20,1,N,13.097217862269082,12.206072645530174,11.512925464970229,3,1
OH,5,2,1.0,0,0,1,N,9.765833387237333,9.210340371976184,8.517193191416238,4,1
PA,1,7,1.0,8,7,1,N,14.50865773852422,14.50865773852422,14.403297222866392,4,1
HI,5,1,1.0,2,2,1,N,11.736069016284436,11.736069016284436,11.573550086786664,3,1
MI,1,3,2.0,2,1,1,N,12.107400821726804,11.512925464970229,10.819778284410283,2,1
NM,1,10,1.0,4,10,1,N,11.918390573078392,11.918390573078392,11.225243392518449,3,1
CA,5,5,1.0,2,6,1,N,10.965297534680133,10.308952660644293,9.615805480084347,2,0
CO,10,1,2.0,0,1,1,N,10.819778284410283,10.819778284410283,10.657259354912508,2,1
UT,7,25,1.0,20,25,1,N,13.593616226050496,12.206072645530174,11.512925464970229,2,1
OR,3,2,1.0,1,2,1,N,13.38472764187182,12.429216196844385,11.736069016284436,3,1
MO,5,22,1.0,7,3,1,N,10.126631103850338,10.126631103850338,9.964112174352564,3,1
OH,5,4,1.0,0,0,1,N,9.22029070282935,9.22029070282935,8.527143522269405,2,0
MS,1,2,1.0,0,2,2,N,9.615805480084347,9.615805480084347,9.453286550586572,5,1
MN,10,4,2.0,2,2,2,N,11.512925464970229,11.512925464970229,11.350406535472452,3,1
MN,10,2,2.0,10,0,1,N,11.512925464970229,11.512925464970229,11.350406535472452,2,1
OH,6,1,1.0,0,1,1,N,10.303940118820748,9.615805480084347,8.922658299524402,3,1
NE,5,1,2.0,4,1,1,N,10.736396675471232,10.736396675471232,10.573877745973457,2,0
IN,5,8,2.0,0,0,1,N,10.308952660644293,9.903487552536127,9.210340371976184,3,0
FL,10,8,1.0,0,5,1,N,13.710150042306449,13.710150042306449,13.422467969854669,2,1
GA,7,2,1.0,0,2,1,N,11.095149893084974,10.819778284410283,10.126631103850338,3,1
CA,7,6,1.0,0,6,1,N,11.918390573078392,11.918390573078392,11.225243392518449,3,1
NY,7,1,2.0,3,4,1,N,10.611523345589823,10.611523345589823,9.918376165029878,5,1
OH,7,4,2.0,0,4,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
IL,7,5,1.0,0,0,1,N,9.299541017434484,9.210340371976184,8.517193191416238,2,1
NC,1,5,1.0,2,5,1,N,13.815510557964274,13.815510557964274,13.710150042306449,3,1
NY,10,150,1.0,0,150,1,N,13.572164299332544,13.572164299332544,13.284482226880764,2,1
TN,7,5,1.0,5,5,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
NY,5,26,1.0,10,26,1,N,12.765688433465597,12.765688433465597,12.072541252905651,3,1
IL,7,70,1.0,0,70,1,N,12.76569986197172,12.765688433465597,12.072541252905651,3,1
MS,10,2,2.0,0,2,2,N,10.957799582307658,10.957799582307658,10.795280652809884,5,1
CA,7,4,2.0,1,1,1,N,9.740968623038354,9.740968623038354,9.047821442478408,3,1
UT,10,19,1.0,0,19,1,N,12.95489102346058,12.95489102346058,12.6672089510088,3,1
GA,20,3,1.0,0,0,2,N,13.178743710840436,13.178743710840436,13.178743710840436,3,1
MO,7,2,1.0,0,2,2,N,12.206072645530174,12.206072645530174,11.512925464970229,3,1
CA,0,7,1.0,0,7,1,N,10.308952660644293,10.308952660644293,9.615805480084347,2,0
MA,7,30,1.0,0,30,1,N,13.193976812213862,12.429216196844385,11.736069016284436,2,1
ID,1,158,1.0,0,158,1,N,13.997832114758229,13.997832114758229,13.892471599100402,4,1
MO,8,1,2.0,9,1,1,N,12.801882593201162,12.801882593201162,12.51420052074938,2,0
MN,7,2,1.0,0,2,1,N,12.18280401859082,12.18280401859082,11.89512194613904,5,1
MO,1,2,2.0,1,2,1,N,9.979846560634876,9.903487552536127,9.210340371976184,3,1
MO,5,1,1.0,1,0,1,N,10.666673723876048,10.308952660644293,9.615805480084347,2,0
ME,5,18,1.0,0,0,1,N,12.072541252905651,12.072541252905651,11.78485918045387,2,1
NJ,7,2,1.0,0,0,1,N,10.968198289528557,10.308952660644293,9.615805480084347,2,1
NJ,10,1,1.0,1,2,1,N,13.122363377404328,13.122363377404328,12.834681304952548,1,1
CA,9,40,1.0,11,0,1,N,13.17115354157376,13.304684934198283,13.017002861746503,3,1
TX,7,2,1.0,0,2,2,N,10.819778284410283,10.819778284410283,10.126631103850338,5,1
AL,5,3,2.0,3,0,1,N,9.615805480084347,9.615805480084347,8.922658299524402,5,1
TX,3,2,2.0,2,0,1,N,9.417354541360508,9.417354541360508,8.724207360800564,1,1
WA,7,5,2.0,4,5,1,N,10.85400578295951,10.126631103850338,9.433483923290392,2,1
NJ,10,3,2.0,3,3,1,N,12.574527928004438,12.574527928004438,12.286845855552656,2,1
FL,7,3,1.0,0,3,1,N,10.308952660644293,10.308952660644293,9.615805480084347,3,1
CA,10,8,1.0,0,8,1,N,11.918390573078392,11.918390573078392,11.755871643580615,5,1
TX,3,5,1.0,5,5,1,N,12.92391243868049,12.89921982609012,12.611537753638338,3,0
VA,7,3,1.0,3,0,1,N,11.512925464970229,11.512925464970229,10.819778284410283,5,1
IN,0,23,1.0,2,25,1,N,12.013700752882718,12.013700752882718,11.320553572322773,2,1
ME,5,1,1.0,0,1,2,N,8.699514748210191,8.699514748210191,8.006367567650246,3,1
VT,5,10,1.0,0,0,1,N,12.691580461311874,12.691580461311874,12.403898388860094,3,1
TN,3,1,2.0,0,0,1,N,8.699514748210191,8.699514748210191,8.006367567650246,2,0
CA,25,3,2.0,0,1,1,N,13.464327648017198,14.125712151845926,13.838030079394144,1,1
NY,6,8,1.0,2,10,1,N,10.714417768752456,10.126631103850338,9.433483923290392,2,1
TX,20,21,1.0,0,0,1,N,14.867031239098534,14.867031239098534,14.867031239098534,2,1
CA,25,10,1.0,0,10,1,N,14.5061546083061,14.5061546083061,14.21847253585432,2,1
MI,5,8,2.0,4,8,2,N,11.305901295535902,11.512925464970229,10.819778284410283,4,1
NY,5,4,1.0,0,4,1,N,11.225243392518449,11.225243392518449,10.532096211958502,3,1
OH,7,0,2.0,0,0,1,N,11.02348618108561,9.903487552536127,9.210340371976184,3,1
TX,7,12,1.0,10,22,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
NY,4,1,2.0,0,1,1,N,9.20029003612268,9.20029003612268,8.507142855562735,1,1
TX,7,2,1.0,10,0,1,N,12.165464169879808,11.225243392518449,10.532096211958502,3,1
IL,1,4,1.0,1,4,1,N,13.710150042306449,13.710150042306449,13.604789526648622,3,1
NH,5,3,1.0,0,3,2,N,8.922658299524402,8.922658299524402,8.229511118964457,2,1
NY,7,1,2.0,3,3,1,N,10.622131899994592,9.903487552536127,9.210340371976184,5,1
CA,1,1,1.0,3,1,1,N,12.078239274020287,10.819778284410283,10.126631103850338,2,1
OK,0,10,1.0,0,10,1,N,10.819778284410283,10.819778284410283,10.657259354912508,5,1
IN,6,1,1.0,0,1,1,N,9.903487552536127,9.210340371976184,8.517193191416238,1,1
FL,20,10,1.0,10,10,2,N,11.238488619268468,11.238488619268468,11.238488619268468,1,1
AZ,7,1,1.0,1,1,1,N,11.918390573078392,11.918390573078392,11.225243392518449,5,1
CA,10,2,1.0,0,2,1,N,12.80765263256463,12.80765263256463,12.519970560112847,2,1
NY,7,2,1.0,0,2,1,N,11.301586959105782,10.819778284410283,10.126631103850338,2,1
CT,6,75,2.0,0,75,1,N,13.312983737012978,13.312983737012978,13.025301664561198,5,1
KY,3,2,1.0,0,0,1,N,9.903487552536127,9.903487552536127,9.210340371976184,2,0
NE,5,4,1.0,10,0,1,N,10.353256586200818,10.085809109330082,9.392661928770137,3,0
CA,25,5,1.0,0,5,1,N,14.403297222866392,14.403297222866392,14.115615150414612,2,1
MO,1,9,1.0,0,9,2,N,10.819778284410283,10.819778284410283,10.714417768752456,4,1
CA,7,1,1.0,0,1,1,N,10.308952660644293,10.308952660644293,9.615805480084347,5,1
OH,5,0,1.0,0,0,1,N,12.542544882151386,12.542544882151386,11.84939770159144,2,1
MA,5,1,1.0,0,0,1,N,9.798127036878302,9.798127036878302,9.104979856318357,3,1
VA,7,4,1.0,0,6,1,N,11.461632170582678,11.461632170582678,10.768484990022731,2,1
MA,1,1,1.0,0,1,1,N,11.002099841204238,11.002099841204238,10.308952660644293,4,1
IL,7,4,1.0,20,0,1,N,11.00208317439868,9.615805480084347,8.922658299524402,2,1
AZ,7,20,1.0,0,0,1,N,11.25156070083582,10.819778284410283,10.126631103850338,2,1
NJ,5,2,1.0,5,2,1,N,11.06585680700699,10.819778284410283,10.126631103850338,3,0
AR,7,2,1.0,0,2,2,N,12.072541252905651,11.512925464970229,10.819778284410283,3,1
MT,5,1,2.0,0,1,1,S,9.903487552536127,9.903487552536127,9.740968623038354,2,1
AZ,1,5,2.0,2,2,1,N,12.765688433465597,12.765688433465597,12.072541252905651,3,1
OK,7,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,3,1
OH,10,0,1.0,0,0,1,N,12.468436909997664,12.468436909997664,12.180754837545884,2,1
MI,5,16,1.0,18,16,1,N,10.3920675673548,10.3920675673548,9.698920386794851,2,1
IA,10,1,2.0,0,1,1,N,11.49781182716018,11.49781182716018,11.335292897662406,5,1
IL,7,1,2.0,1,1,1,N,12.037387686259128,11.512925464970229,10.819778284410283,3,1
KS,1,13,1.0,2,2,1,N,11.183518212471132,11.119882876860622,10.426735696300677,4,1
WA,7,5,1.0,1,0,1,N,10.31890299149746,10.31890299149746,9.625755810937516,3,1
ND,7,1,1.0,0,0,2,N,11.012033670271087,9.903487552536127,9.210340371976184,2,1
WI,2,1,2.0,2,1,1,N,11.512775453719104,10.596634733096073,9.903487552536127,2,1
IL,7,14,1.0,1,14,1,N,12.626426366132089,12.611537753638338,11.918390573078392,4,1
TX,5,3,1.0,0,3,1,N,9.268609280100158,9.268609280100158,8.575462099540212,3,1
AR,7,1,1.0,1,1,1,N,12.345834587905332,12.345834587905332,12.058152515453552,3,1
NH,7,28,1.0,0,28,1,N,12.765688433465597,12.765688433465597,12.072541252905651,3,1
IN,5,0,2.0,6,0,2,N,10.59109441383156,9.903487552536127,9.210340371976184,3,0
CO,10,0,1.0,2,2,1,N,12.765688433465597,12.765688433465597,12.072541252905651,2,1
MO,25,0,2.0,0,0,1,N,12.88664104388326,12.88664104388326,12.598958971431475,1,1
HI,1,4,1.0,0,0,1,N,11.289781913656018,11.289781913656018,10.596634733096073,2,1
MA,10,3,2.0,0,0,1,N,11.326595886778737,11.326595886778737,11.16407695728096,3,1
WI,10,10,1.0,0,10,1,N,12.246734627249063,12.246734627249063,11.553587446689118,5,1
CA,5,7,1.0,0,7,1,N,11.813030057420567,11.813030057420567,11.119882876860622,2,1
OH,5,1,1.0,1,2,1,N,10.728824601278935,10.126631103850338,9.433483923290392,2,0
AZ,7,140,1.0,10,150,1,N,12.444301834262424,12.444301834262424,11.751154653702478,2,1
OH,5,0,1.0,0,0,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
ND,0,36,1.0,0,36,1,N,11.225243392518449,10.819778284410283,10.126631103850338,2,1
MN,7,14,1.0,0,14,2,N,11.76756768334381,11.76756768334381,11.605048753846036,5,1
VA,1,10,1.0,4,2,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
KS,0,5,1.0,0,5,1,N,10.815308308938832,10.308952660644293,9.615805480084347,2,1
WA,7,4,2.0,0,0,1,N,12.323855681186558,12.323855681186558,12.036173608734776,2,1
GA,5,2,1.0,0,2,2,N,10.341742483467284,10.341742483467284,9.64859530290734,5,1
KS,0,24,1.0,0,24,1,N,14.500827159409033,14.500827159409033,14.395466643751204,4,1
MI,12,27,1.0,0,0,1,N,14.185003005613622,14.185003005613622,13.89732093316184,4,1
TN,6,55,1.0,100,55,1,N,14.331323723241304,14.331323723241304,14.043641650789525,2,1
FL,5,1,2.0,5,1,2,N,10.819778284410283,10.819778284410283,10.657259354912508,3,1
CA,0,16,1.0,0,0,1,N,12.821798679121532,12.821798679121532,12.534116606669754,2,1
SD,7,0,2.0,8,0,2,N,11.230177864627963,10.819778284410283,10.126631103850338,2,1
OR,3,1,2.0,0,1,1,N,10.789319076925574,10.789319076925574,10.096171896365629,1,1
CA,7,17,1.0,3,0,1,N,11.912815058745208,11.512925464970229,10.819778284410283,5,1
UT,7,15,1.0,5,15,1,N,10.295664766317357,9.903487552536127,9.210340371976184,2,1
NY,6,9,1.0,3,0,1,N,10.221322910683318,9.903487552536127,9.210340371976184,2,1
OH,7,12,1.0,0,12,1,N,10.126631103850338,10.126631103850338,9.433483923290392,3,1
TX,1,7,1.0,1,7,1,N,13.811502536566737,12.611537753638338,11.918390573078392,5,1
CA,25,5,1.0,0,5,1,N,12.811753800308844,12.811753800308844,12.524071727857065,1,1
