State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
OH,4,6,1.0,0,0,1,Y,11.156250521031495,11.156250521031495,10.933106969717286,0,0
IN,20,20,1.0,11,9,1,N,13.815510557964274,13.815510557964274,13.815510557964274,3,1
AL,10,4,2.0,0,0,1,Y,10.819778284410283,10.819778284410283,10.596634733096073,2,1
CA,10,1,2.0,1,0,1,N,11.127262984158245,11.127262984158245,10.904119432844034,0,1
OH,1,145,1.0,0,0,0,N,12.206072645530174,12.206072645530174,11.918390573078392,0,1
GA,20,10,1.0,10,10,2,N,12.712890247898626,12.730801174465157,12.730801174465157,0,1
OR,10,2,1.0,0,0,1,N,11.571194373094205,11.571194373094205,11.283512300642425,2,1
CA,7,4,2.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.289781913656018,3,1
TX,18,4,1.0,1,3,1,N,13.878485357125662,13.878485357125662,13.527820485480492,0,0
CT,10,3,1.0,0,0,1,Y,11.396391648714276,11.396391648714276,11.173248097400068,5,1
NC,6,4,2.0,0,4,1,N,11.84939770159144,11.84939770159144,11.156250521031495,0,1
NJ,0,3,1.0,0,3,1,N,10.427831392103029,10.077440859659566,9.38429367909962,2,0
AZ,10,4,2.0,0,0,1,Y,10.308952660644293,10.308952660644293,10.085809109330082,2,1
KS,15,4,1.0,0,0,2,N,10.6689553946757,10.6689553946757,10.44581184336149,3,1
CA,20,25,1.0,15,0,2,N,13.744014556259204,13.744014556259204,13.744014556259204,4,1
ID,5,5,1.0,0,0,2,N,11.56171562913966,11.56171562913966,11.27403355668788,3,0
NM,20,12,1.0,0,0,2,N,12.821258284620408,12.948009990259552,12.66032791780777,0,1
MN,5,7,1.0,0,0,1,Y,10.126631103850338,10.126631103850338,9.903487552536127,3,1
CA,6,31,1.0,27,31,1,N,12.345834587905332,12.345834587905332,12.058152515453552,0,0
WA,3,35,1.0,5,35,1,N,13.081541382884074,13.217673557208654,12.929991484756872,0,0
OH,3,1,2.0,0,0,1,Y,11.652687407345388,11.652687407345388,11.365005334893606,2,0
MO,10,2,1.0,0,0,1,N,12.366489366936078,12.366489366936078,12.078807294484298,2,1
PA,1,5,1.0,0,1,1,N,9.903487552536127,9.903487552536127,9.210340371976184,2,1
NY,5,5,1.0,2,8,1,N,9.903487552536127,9.903487552536127,9.210340371976184,0,1
KS,5,30,1.0,0,0,1,N,14.171881355655223,14.22097566607244,13.527828485512494,2,0
OH,6,7,2.0,0,0,1,Y,9.615805480084347,9.615805480084347,9.392661928770137,5,0
WI,4,2,2.0,1,3,1,N,11.512925464970229,11.512925464970229,11.289781913656018,0,1
NY,2,3,1.0,0,3,1,N,8.625688787569537,8.517193191416238,7.824046010856292,3,1
NY,4,4,1.0,0,4,1,N,11.512925464970229,11.512925464970229,11.225243392518449,0,0
FL,7,25,1.0,0,0,1,Y,11.241602188131,11.247656987355349,11.024513436041138,2,1
NY,10,11,1.0,11,11,1,N,12.206072645530174,12.206072645530174,11.918390573078392,0,1
MS,7,3,1.0,3,3,1,N,9.546812608597396,9.546812608597396,8.85366542803745,0,1
NJ,4,4,1.0,0,4,1,N,12.11706108769368,11.512925464970229,10.819778284410283,0,1
IN,4,5,1.0,5,5,1,N,11.002099841204238,11.002099841204238,10.308952660644293,2,1
NC,10,2,1.0,0,2,1,N,12.611537753638338,12.611537753638338,12.323855681186558,2,1
GA,20,2,1.0,2,2,1,N,12.987688474077729,12.987688474077729,12.987688474077729,5,1
VT,0,15,2.0,0,0,2,N,11.48246625748552,11.48246625748552,11.19478418503374,0,0
IN,4,2,2.0,0,0,1,Y,10.858998997563564,10.858998997563564,10.635855446249357,1,1
TX,7,2,2.0,2,0,1,N,11.512925464970229,11.512925464970229,11.289781913656018,0,1
TX,5,3,2.0,0,0,1,Y,10.819778284410283,10.968198289528557,10.745054738214346,2,1
NH,0,10,1.0,5,15,1,N,11.627039556051068,11.512925464970229,10.819778284410283,0,0
WI,15,2,1.0,0,0,2,N,12.498742259492994,12.498742259492994,12.211060187041213,3,1
TX,10,2,2.0,14,2,2,N,12.959825624199976,13.093346428333836,12.805664355882056,0,1
TX,25,7,1.0,7,7,1,N,13.63638389206684,13.63638389206684,13.348701819615057,3,1
MN,4,1,2.0,1,1,2,N,10.126631103850338,10.126631103850338,9.433483923290392,0,1
CA,0,2,2.0,0,0,1,N,11.002099841204238,11.002099841204238,10.778956289890028,5,0
FL,23,44,1.0,0,0,1,N,13.560618308335483,13.560618308335483,13.272936235883703,3,1
NH,7,11,1.0,0,0,1,Y,9.615805480084347,9.615805480084347,9.392661928770137,0,1
TX,20,20,2.0,20,0,1,N,13.551545012129807,13.551545012129807,13.551545012129807,5,1
KS,3,6,1.0,0,0,2,Y,11.918390573078392,11.918390573078392,11.630708500626612,0,0
TN,4,4,1.0,0,4,1,N,12.323855681186558,12.323855681186558,12.036173608734776,3,1
FL,10,19,1.0,19,19,1,N,12.301382825334498,12.301382825334498,12.013700752882718,0,1
OH,5,10,1.0,8,10,1,N,12.0435537160324,12.0435537160324,11.755871643580615,4,1
GA,10,6,1.0,0,0,1,N,11.970350312009105,11.970350312009105,11.682668239557325,0,1
RI,6,5,1.0,2,5,1,N,10.404262840448617,10.819778284410283,10.126631103850338,3,1
TX,7,11,1.0,0,11,1,N,12.926348493478372,12.926348493478372,12.63866642102659,3,1
GA,10,4,1.0,0,0,2,N,13.012186838858636,13.012186838858636,12.724506255039286,4,1
ID,10,5,2.0,0,0,1,Y,11.219359449359471,11.225243392518449,11.002099841204238,1,1
WY,5,9,1.0,4,5,1,N,11.681824001432044,11.681824001432044,11.39414192898026,3,1
CA,10,1,1.0,6,6,1,N,12.89921982609012,12.89921982609012,12.611537753638338,0,1
TX,19,2,2.0,0,0,1,Y,11.719939634354557,11.719939634354557,11.432257561902771,0,1
TX,25,6,1.0,0,6,1,N,13.353475098367715,13.353475098367715,13.065793025915934,2,1
UT,4,15,2.0,0,15,1,N,12.133501952695338,12.133501952695338,11.845819880243557,0,0
NV,7,16,1.0,16,16,1,N,11.918390573078392,11.918390573078392,11.630708500626612,0,1
HI,5,1,1.0,1,1,1,N,9.210340371976184,9.210340371976184,8.987196820661973,0,1
TX,6,3,2.0,5,3,1,N,11.472103470449971,11.472103470449971,11.248959919135764,5,1
CA,8,10,2.0,10,10,1,N,12.254862809699606,12.254862809699606,11.967180737247824,3,0
MD,3,30,1.0,0,0,0,N,14.765878799365954,14.50865773852422,13.527828485512494,3,1
TX,7,100,1.0,70,0,1,N,12.115359881396454,12.631340380934516,12.343658308482738,2,1
GA,20,9,1.0,9,9,2,N,12.62478298038836,12.62478298038836,12.62478298038836,2,1
CA,10,10,1.0,5,10,1,N,11.512925464970229,11.512925464970229,11.225243392518449,0,1
FL,5,5,1.0,1,6,1,N,11.918390573078392,11.918390573078392,11.225243392518449,3,1
CA,10,1,1.0,0,0,1,N,11.931635799828411,11.931635799828411,11.643953727376632,0,1
CA,20,28,1.0,12,0,1,N,13.314635265051452,13.314635265051452,13.314635265051452,0,1
IA,7,18,1.0,5,18,1,N,12.0435537160324,12.0435537160324,11.755871643580615,3,1
TX,23,6,2.0,6,6,1,N,13.954402556830892,13.954402556830892,13.52782581884227,3,1
WI,7,6,1.0,0,0,2,Y,11.918390573078392,11.918390573078392,11.630708500626612,1,1
HI,5,5,1.0,0,0,1,Y,11.407564949312402,11.407564949312402,11.184421397998191,0,1
TX,4,3,1.0,2,3,1,N,10.819778284410283,10.819778284410283,10.596634733096073,3,0
CA,25,15,1.0,0,0,1,N,12.66032791780777,12.66032791780777,12.37264584535599,3,1
ME,4,10,1.0,0,10,1,N,10.126631103850338,10.126631103850338,9.433483923290392,0,1
TX,4,1,1.0,0,0,0,N,10.275051108968611,10.275051108968611,10.0519075576544,0,1
NJ,0,38,2.0,0,0,1,N,14.018451401960965,14.018451401960965,13.527820485480492,0,1
CA,4,3,1.0,2,3,1,N,10.714417768752456,10.714417768752456,10.491274217438248,0,0
TX,1,3,2.0,3,0,1,N,12.676076274775909,12.676076274775909,12.388394202324127,4,0
AR,8,5,1.0,0,0,2,N,10.778956289890028,11.365874522258194,11.142730970943983,0,1
NY,1,2,1.0,0,2,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
RI,7,1,2.0,0,0,1,N,10.16585181700362,10.16585181700362,9.94270826568941,3,1
GA,6,38,2.0,0,0,2,Y,11.736069016284436,11.736069016284436,11.448386943832658,0,0
CA,22,6,1.0,1,6,1,N,13.815510557964274,13.815510557964274,13.527828485512494,3,0
MO,7,13,1.0,0,0,1,N,10.621327345686446,10.621327345686446,10.398183794372237,5,1
IL,4,2,2.0,0,0,2,Y,10.819778284410283,10.819778284410283,10.596634733096073,2,1
PA,5,1,1.0,0,0,1,Y,9.61560546008168,9.903487552536127,9.680344001221918,3,1
OR,7,8,1.0,0,8,1,N,12.007621706806336,12.007621706806336,11.719939634354557,2,1
TX,11,80,1.0,5,85,1,N,13.16158409055761,13.16158409055761,12.873902018105827,0,1
MI,9,3,1.0,0,3,1,N,12.82948382140522,12.83067328355501,12.542991211103228,0,1
WA,20,16,1.0,3,0,2,N,13.155798153490569,13.155798153490569,13.155798153490569,0,1
NY,5,5,1.0,0,5,1,N,11.774905040069635,11.918390573078392,11.225243392518449,2,1
TX,7,2,1.0,0,2,1,N,12.206072645530174,12.206072645530174,11.918390573078392,2,1
OH,5,3,1.0,1,0,1,N,11.002099841204238,11.002099841204238,10.308952660644293,4,1
TX,2,1,1.0,3,4,1,N,12.154779351142624,12.154779351142624,11.867097278690842,0,0
NY,2,7,1.0,0,0,2,Y,11.407564949312402,11.407564949312402,11.184421397998191,2,0
NY,3,3,2.0,0,0,1,Y,8.699514748210191,8.699514748210191,8.476371196895983,2,1
MI,9,6,2.0,6,6,1,N,11.744037185933616,11.744037185933616,11.05089000537367,0,1
UT,10,2,2.0,1,2,1,N,10.915088464214609,10.915088464214609,10.221941283654663,0,1
PA,6,15,2.0,0,0,1,N,13.122363377404328,13.122363377404328,12.834681304952548,0,1
NY,5,5,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
NC,20,15,1.0,5,0,1,N,11.9891596439666,11.9891596439666,11.9891596439666,2,1
FL,25,8,1.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.630708500626612,5,1
CA,20,8,1.0,8,0,2,N,12.506177237980513,12.506177237980513,12.506177237980513,2,1
NE,10,7,2.0,0,0,1,N,12.154779351142624,12.154779351142624,11.867097278690842,0,1
OH,5,5,1.0,0,0,1,N,12.834681304952548,12.834681304952548,12.546999232500768,3,1
NM,25,15,1.0,0,0,1,N,12.230765258120543,12.230765258120543,11.943083185668764,0,1
TX,25,7,1.0,0,7,1,N,14.239142970027888,14.242410946792504,13.52781515209027,2,1
SC,22,2,1.0,0,2,1,N,12.763972676682092,12.763972676682092,12.476290604230313,3,1
KS,9,3,2.0,0,0,2,Y,11.50891744357269,11.50891744357269,11.28577389225848,2,1
MA,4,2,1.0,0,0,2,Y,9.915910072534686,9.915910072534686,9.692766521220475,3,1
PA,7,7,1.0,0,0,1,Y,10.46310334047155,10.46310334047155,10.23995978915734,0,1
TX,7,5,2.0,3,6,1,N,11.512925464970229,11.512925464970229,10.819778284410283,0,1
AL,21,6,1.0,6,6,1,N,12.618182296357007,12.618182296357007,12.330500223905226,0,1
WI,20,1,2.0,0,0,2,N,13.815510557964274,13.815510557964274,13.527828485512494,2,1
MO,7,1,2.0,0,0,2,N,10.977858376831204,11.357440562129833,11.134297010815624,2,1
NY,12,48,1.0,6,48,1,N,14.312034397019405,14.312034397019405,13.527823152164938,0,1
PA,16,12,2.0,12,0,1,N,12.89921982609012,12.89921982609012,12.611537753638338,0,0
NJ,2,6,1.0,6,6,1,N,13.16829230929273,13.34550692871854,13.057824856266755,2,0
IA,20,39,1.0,11,0,1,N,12.804909146618876,12.804909146618876,12.804909146618876,3,1
NJ,25,12,1.0,0,12,1,N,12.254862809699606,12.254862809699606,11.967180737247824,2,1
CA,25,2,1.0,2,2,1,N,11.407564949312402,11.407564949312402,11.184421397998191,2,1
NY,10,10,1.0,10,10,1,N,11.918390573078392,11.918390573078392,11.225243392518449,3,1
KS,4,5,2.0,0,0,2,Y,10.819778284410283,11.289781913656018,11.06663836234181,0,0
OH,10,63,1.0,63,63,1,N,12.644327576461327,12.644327576461327,12.356645504009547,0,1
FL,20,1,2.0,0,0,2,Y,11.918390573078392,11.918390573078392,11.630708500626612,0,1
NY,25,2,1.0,0,2,1,N,14.316285845876765,14.316285845876765,13.527816485440493,2,1
NJ,4,1,1.0,0,1,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,1
FL,10,6,1.0,0,0,1,N,12.86099861326992,12.86099861326992,12.57331654081814,3,1
FL,7,2,1.0,0,2,1,N,12.170445467887022,12.170445467887022,11.882763395435244,2,0
TX,23,4,1.0,0,4,1,N,11.901583454762012,11.901583454762012,11.61390138231023,0,1
CT,7,10,1.0,2,10,1,N,12.119762840563148,11.918390573078392,11.225243392518449,2,1
MA,5,5,2.0,5,5,1,N,10.714417768752456,10.714417768752456,10.021270588192513,0,1
NH,17,1,2.0,0,0,2,N,11.461632170582678,11.461632170582678,11.173950098130897,0,0
AL,17,15,1.0,0,0,1,N,13.39239051461739,13.39239051461739,13.104708442165608,3,0
TX,22,1,1.0,8,0,1,N,14.081713598738933,14.081713598738933,13.527823152164938,0,1
NY,1,25,1.0,25,25,1,N,11.918390573078392,11.918390573078392,11.225243392518449,4,1
OR,7,3,1.0,0,0,1,Y,10.736396675471232,10.736396675471232,10.513253124157025,0,1
IL,15,1,2.0,0,0,0,N,11.716200946846968,11.71831229469518,11.430630222243398,5,1
CA,5,400,1.0,250,400,1,N,11.918390573078392,11.918390573078392,11.225243392518449,0,1
FL,6,18,1.0,0,0,1,N,12.89921982609012,12.89921982609012,12.611537753638338,3,0
MO,7,70,2.0,70,70,1,N,12.973863369085883,12.973863369085883,12.686181296634103,0,1
CT,6,7,1.0,0,7,1,N,12.327528926552851,11.082142548877776,10.388995368317827,2,1
VA,13,2,1.0,0,0,1,N,13.623138665316818,13.623138665316818,13.335456592865038,0,0
CA,25,3,1.0,3,0,1,N,13.142166004700508,13.142166004700508,12.854483932248728,2,1
IL,5,25,1.0,25,25,1,N,10.404262840448617,10.404262840448617,9.711115659888671,3,1
GA,20,10,1.0,5,5,1,N,12.647548191161372,12.647548191161372,12.35986611870959,3,1
MI,4,8,2.0,0,0,2,Y,11.289781913656018,11.289781913656018,11.06663836234181,3,0
PA,1,2,1.0,0,2,1,N,8.85366542803745,8.517193191416238,7.824046010856292,0,0
TX,15,3,1.0,2,0,1,N,9.440022500129976,11.944707881395766,11.657025808943985,3,1
ME,20,13,1.0,0,13,2,N,11.918390573078392,11.918390573078392,11.630708500626612,0,1
MA,10,60,1.0,20,0,1,N,12.826649133255284,12.826649133255284,12.826649133255284,2,1
RI,1,80,1.0,5,80,1,N,12.01369469225829,11.156250521031495,10.46310334047155,0,1
ID,7,6,1.0,0,6,2,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
CT,7,2,1.0,0,0,2,Y,10.915088464214609,10.915088464214609,10.691944912900398,0,1
LA,20,38,2.0,12,26,1,N,13.548937448722729,13.548937448722729,13.548937448722729,3,1
TN,8,13,2.0,0,0,1,N,12.611537753638338,13.017002861746503,12.729320789294722,0,1
CA,7,4,1.0,0,4,1,N,11.225243392518449,11.512925464970229,10.819778284410283,0,1
WA,7,14,2.0,0,0,1,N,12.366587317845717,12.367340793126296,12.079658720674516,0,1
CA,25,11,1.0,0,0,1,N,13.461688683007948,13.461688683007948,13.174006610556168,2,1
NJ,17,4,2.0,2,6,1,N,12.48748510496836,12.48748510496836,12.19980303251658,0,1
NC,5,6,1.0,0,0,1,Y,10.819778284410283,10.819778284410283,10.596634733096073,2,1
TX,6,18,1.0,0,18,1,N,13.901688254205329,13.901688254205329,13.527721813156534,0,0
UT,5,3,2.0,3,3,1,N,11.532728092266408,11.532728092266408,10.839580911706465,2,1
TX,22,1,1.0,0,1,1,N,13.738629513628316,13.738629513628316,13.450947441176536,0,0
MA,4,2,1.0,1,3,1,N,9.615805480084347,9.615805480084347,8.922658299524402,0,0
CA,0,20,1.0,5,20,1,N,11.512925464970229,11.512925464970229,10.819778284410283,0,0
GA,25,30,1.0,30,60,1,N,13.927982626479857,13.927982626479857,13.527817818788938,2,1
PA,5,1,2.0,1,1,1,N,10.909253290837883,10.308952660644293,9.615805480084347,0,1
TX,7,17,1.0,0,0,1,N,11.170435156023451,11.170435156023451,10.947291604709244,5,1
NY,2,7,1.0,3,7,1,N,9.210340371976184,9.210340371976184,8.517193191416238,5,1
MO,7,6,1.0,0,0,1,N,11.407564949312402,11.407564949312402,10.714417768752456,5,1
IL,20,5,1.0,5,0,1,N,12.013700752882718,12.013700752882718,12.013700752882718,3,1
WA,9,4,1.0,0,4,1,N,12.542544882151386,12.542544882151386,12.254862809699606,5,1
MN,7,11,2.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.289781913656018,0,1
MI,15,10,1.0,0,0,2,N,12.039581129868116,12.039581129868116,11.751895120230202,0,1
WI,7,3,1.0,0,0,1,Y,11.082142548877776,11.082142548877776,10.858998997563564,0,1
TX,5,4,1.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.289781913656018,2,1
IA,10,27,1.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.289781913656018,0,1
PA,7,11,1.0,0,0,1,N,11.512925464970229,11.512925464970229,11.225243392518449,0,1
IN,5,2,2.0,0,0,1,Y,10.23995978915734,10.46310334047155,10.23995978915734,3,1
NH,7,10,2.0,0,0,1,N,11.608235644774552,11.608235644774552,11.320553572322773,5,1
NJ,4,12,1.0,0,12,1,N,11.918390573078392,12.072541252905651,11.78485918045387,0,0
ND,4,3,1.0,0,0,1,Y,11.309584540952198,11.425186550662222,11.202042999348013,2,0
IN,10,100,2.0,100,0,1,N,13.062613372998555,13.062613372998555,12.774931300546774,2,1
NY,20,53,1.0,25,28,1,N,13.74723171721098,13.74723171721098,13.74723171721098,0,1
PA,1,32,2.0,0,0,1,N,13.63318860117024,13.63318860117024,13.527828485512494,4,1
IN,10,3,1.0,2,1,2,N,12.429216196844385,12.429216196844385,12.141534124392605,0,1
WI,10,1,2.0,12,0,1,N,12.464583340681674,12.464583340681674,12.464583340681674,0,1
TX,7,5,1.0,0,0,1,N,11.512925464970229,11.512925464970229,11.289781913656018,2,1
IL,15,50,1.0,0,50,1,N,14.0998620903196,14.0998620903196,13.527816485440493,2,1
OR,5,5,2.0,3,5,1,N,10.819778284410283,10.819778284410283,10.596634733096073,0,1
IL,20,30,1.0,5,0,1,N,11.719939634354557,11.719939634354557,11.719939634354557,2,1
VA,10,2,2.0,0,2,1,N,11.711776323715394,11.711776323715394,11.018629143155447,0,1
PA,2,1,2.0,1,0,1,N,9.546812608597396,9.546812608597396,8.85366542803745,0,0
WA,7,6,1.0,0,0,1,N,11.512925464970229,11.512925464970229,11.289781913656018,0,1
AL,4,2,2.0,0,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,0,0
NY,10,11,1.0,0,0,2,N,11.002099841204238,11.002099841204238,10.714417768752456,2,1
NY,4,1,1.0,1,2,1,N,10.625489404000175,10.126631103850338,9.433483923290392,3,1
TX,15,7,1.0,0,7,1,N,12.122691036591124,12.122691036591124,11.83500896413934,0,1
RI,1,18,1.0,18,18,1,N,11.918390573078392,11.918390573078392,11.225243392518449,2,1
CT,0,7,1.0,6,13,1,N,10.300584410973777,9.903487552536127,9.210340371976184,3,1
MN,7,18,1.0,0,0,1,N,13.122363377404328,13.122363377404328,12.834681304952548,2,0
MA,9,8,2.0,0,0,1,Y,11.77528972943772,11.77528972943772,11.487607656985938,0,0
TX,5,3,2.0,0,0,1,Y,10.341742483467284,10.341742483467284,10.118598932153072,0,1
PA,2,3,1.0,0,0,2,Y,9.210340371976184,9.210340371976184,8.987196820661973,0,1
CA,25,6,1.0,2,4,1,N,12.823957341589573,12.823957341589573,12.536275269137793,3,1
NC,20,5,1.0,5,0,1,N,12.916568464424731,12.916568464424731,12.916568464424731,2,1
WA,20,11,1.0,2,9,1,N,12.100712129872347,12.100712129872347,11.813030057420567,3,1
VT,13,3,1.0,0,0,1,Y,11.84939770159144,11.84939770159144,11.56171562913966,0,1
MA,18,20,2.0,5,20,1,N,13.31710745419684,13.321214236149494,13.033532163697712,0,1
IL,7,4,2.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.630708500626612,0,1
GA,22,15,1.0,0,15,1,N,13.533147646990091,13.533147646990091,13.245465574538311,0,0
FL,20,3,2.0,3,0,2,N,12.601487417784837,12.601487417784837,12.601487417784837,0,1
TX,3,20,1.0,0,0,1,N,12.401853222008285,12.401853222008285,12.114171149556505,0,1
NY,15,8,1.0,1,8,1,N,14.077874822431763,14.077874822431763,13.527823152164938,0,1
