,x1,x2,y
865,2.19389879993349,2.1124921499640226,0.0
235,-2.2941326056364546,-0.2520152424460211,1.0
776,-2.467756716891735,-0.4829711753011316,1.0
531,2.083156075492748,2.2701556251887642,0.0
921,3.5287880083630045,1.8930479183957407,0.0
851,-1.760310688101493,-0.5226498612476814,1.0
859,-2.768258399246024,-0.23920922358300015,1.0
330,-0.40646160352399674,0.39749937892180764,1.0
515,1.899884938832659,2.078538574007477,0.0
929,2.164945416242003,2.175026305469632,0.0
582,2.281037271894592,1.4147792256986982,0.0
410,2.1817108651949844,2.3227915390604172,0.0
455,1.3858460446803629,2.4967066614597417,0.0
217,-2.6449489908481008,0.10599161138917584,1.0
743,-1.2782211169271505,-0.9646832707750399,1.0
436,-1.4870320800934471,-0.14955331264292596,1.0
599,1.0891311973874163,3.0060320034551755,0.0
847,0.5564580528865923,1.5348884201019004,0.0
993,1.8859340091366203,1.6407189723254907,0.0
920,1.1955548761378192,1.406737490927537,0.0
809,-2.205305348441493,-1.1754220902194166,1.0
480,1.242486206749362,1.4499296264605817,0.0
222,-1.0638942045829047,-0.035531283734797164,1.0
795,2.4432352369452324,2.385955089698257,0.0
608,-1.3470843013076474,1.3910605663327127,1.0
614,-1.884869362309982,-0.5814975391985269,1.0
56,-2.0614080152365557,-0.6658750125299058,1.0
393,-2.7510611457700014,-1.5699307736156822,1.0
462,1.620757827559652,1.5009356501630662,0.0
512,-2.6008076672355163,-0.5022180836985047,1.0
134,-2.3581708981620735,1.491730621476696,1.0
616,-2.843182049803232,0.7994101952523058,1.0
103,-1.2350345927347415,0.4767696524087451,1.0
838,-2.2285607789003947,-0.41101909163812406,1.0
250,2.177147204645543,2.7195078643622272,0.0
200,2.0137744888887363,1.0168468036939804,0.0
447,2.1592393110048174,2.539473138035526,0.0
548,-2.844196086067895,-0.5387380774099135,1.0
353,-2.859184390591927,0.1540367134830613,1.0
734,-2.9813434864326482,-1.266820040952592,1.0
778,1.15295574161709,2.377632390242996,0.0
451,-0.20527498168708758,1.8887793683191605,1.0
853,2.887225846401243,3.2276217133699125,0.0
810,1.9623748389323035,1.666351967500957,0.0
707,-1.327195121139929,-0.4600273626176244,1.0
760,2.3703166682090275,2.6545677357137114,0.0
410,-0.37682615775273764,1.3838834023051965,1.0
315,-2.2108707289771647,-1.5124166912623682,1.0
991,-2.584417491712739,0.8546575413858383,1.0
147,-0.02831195495353822,2.503972529082149,1.0
663,-4.61413189125919,0.3591325885914731,1.0
770,2.7031609813185464,0.5702641144943266,0.0
786,2.6608734741356974,1.941453610391518,0.0
574,-1.1709687533390638,0.48512803697443013,1.0
262,-3.3347482753110365,-0.8974040076284091,1.0
641,-3.264327551789383,0.016405276462030972,1.0
870,0.7257499767741407,1.5298322829999187,0.0
35,-1.2396556827389946,-0.20494939123539446,1.0
476,2.0462642914223683,0.6199046012408989,0.0
548,2.483107579644394,1.0553146324925293,0.0
621,2.359017917359233,2.033156743932424,0.0
95,-2.3772467769540873,1.0743378421970016,1.0
275,2.088206815933726,0.8399653378377654,0.0
311,-3.2119832819446192,-0.7231757794514645,1.0
276,1.0913973746567862,3.84260851630705,0.0
415,-1.9867698723642888,-1.171376747829578,1.0
413,3.134442088195487,1.7315032294951331,0.0
996,-1.8181321795207213,-0.5844792543601924,1.0
801,-1.842219501357824,-0.3678412374920648,1.0
376,2.395263819177755,2.084425364032285,0.0
159,1.079370720124016,1.6635635274403557,0.0
615,1.2256967845840911,0.22044079602575217,0.0
36,1.9345296528266978,2.3758352719174622,0.0
126,1.0398862821659622,1.398586422792561,0.0
419,3.2464963556929787,1.6214349361198508,0.0
309,-1.8627492868123379,-0.3263712483840039,1.0
239,-3.7384099057326887,0.5144746914466898,1.0
196,0.6790157114827529,1.2489806156820196,0.0
718,-2.9103073523543688,1.3574741046268575,1.0
826,3.095192639892543,1.7048266583678586,0.0
190,-2.4268226901813916,-1.1488965201383405,1.0
523,1.1483684486910621,2.225020758791685,0.0
508,1.2694468722236603,1.1756320820975241,0.0
761,-0.8354611713250537,-0.7940005945985193,1.0
170,-2.592217130236322,0.2146439430542585,1.0
882,-2.3743484253219207,1.1888905722799121,1.0
850,-0.9810900534732585,0.993441246568653,1.0
479,3.149618367069464,1.8699215568124397,0.0
638,-2.3776480640716224,0.21436863607945839,1.0
632,2.0851824869654627,1.9033423019260098,0.0
167,-1.4718977670548108,-0.31637161944588177,1.0
957,-1.1217300757415318,-0.6745937912667223,1.0
750,-2.4858922625671216,0.6300351774292794,1.0
820,-1.3700598046329788,0.4178260373675603,1.0
568,2.3121085970948627,2.896414171880552,0.0
832,2.7690258968920767,0.9738866388149456,0.0
32,-2.6394984689734002,1.6651607413665495,1.0
383,-1.7226930770202453,-0.5415658511412639,1.0
950,1.5268692733317928,0.3391686218190637,0.0
880,1.6857681879909638,0.8533699676304944,0.0
317,-3.1182627708144492,0.8629629134566268,1.0
888,-0.7395112271804196,-0.9000179228516528,1.0
628,1.2788298360562016,0.9828998746763642,0.0
572,2.1110902746988014,1.3986322511581788,0.0
354,-3.8752708059394525,0.7847946616886079,1.0
243,-2.274813707364131,-0.1534063436078069,1.0
161,-4.6047826386461645,-0.32161320757179174,1.0
430,-3.3622629632784937,0.16462960567998322,1.0
329,-2.087224326929187,-1.462908151397673,1.0
625,1.5041039354997885,0.2428249725391196,0.0
177,-1.4923273825487413,0.07137198485472969,1.0
800,0.944127681823935,0.6395334901417671,1.0
836,2.5137964998596942,0.7748275380544414,0.0
43,1.5267363434516419,0.9090940814077271,0.0
47,2.3422138260961742,1.0656789069049992,0.0
529,-0.8767106812221075,0.7777059433698699,1.0
499,-4.153778888338711,1.404568025140919,1.0
788,2.5510855239503174,1.1079473329334142,0.0
211,2.125373305937622,3.0439138507384738,0.0
191,1.6499510172608665,1.71143731712545,0.0
292,-2.0917784385589706,-0.536710473264534,1.0
12,-0.4495496995992023,-0.8436500683132094,1.0
709,1.8867977267436769,2.642243812624862,0.0
641,2.309949504309751,2.5820984402294345,0.0
745,1.7916341777732088,2.5520549459754536,0.0
787,-1.5812564082024836,-0.8570607186937826,1.0
369,1.4602268608993803,1.9326658145549789,0.0
420,-1.505701519619257,0.030721727378254324,1.0
54,-2.1812160275629786,1.519305802803318,1.0
257,-3.141857750501287,0.44784861762390676,1.0
75,1.8041389756777622,1.380235804654015,0.0
566,-3.2580905324018317,-0.897678543935721,1.0
459,3.190409735729249,2.5039345956756547,0.0
790,-2.451564294593394,1.0460375329123037,1.0
585,1.6839292183053811,2.393948960780631,0.0
850,1.2251836224020134,1.66696905618071,0.0
239,2.647842592092166,3.021648820024357,0.0
105,1.838874606512193,1.8425514410807806,0.0
496,-2.032083200823333,0.7755983366328604,1.0
948,2.436103875632754,2.0921085920940032,0.0
822,-0.9697064317727111,1.3158596569478185,1.0
339,1.5266545488495227,1.184166375680904,0.0
625,-3.5380524344945457,0.33001452184385477,1.0
581,2.373309113226689,1.4040438518464688,0.0
213,-0.1937810882990798,0.7894237881079544,1.0
715,-2.062140024155641,-0.6815203021220403,1.0
366,1.2083909470096634,1.866825554480276,0.0
15,0.9248688555489766,1.455610987708043,0.0
292,2.177736041284899,1.8717273670407863,0.0
163,1.5137281310783297,2.011810516338637,0.0
340,1.4918299519585734,2.6830415843476794,0.0
263,2.253176358843007,1.421227126940511,0.0
429,1.9679702838473208,1.6659350519628366,0.0
555,2.8438314524059054,3.5128477673961376,0.0
102,1.5711500210561358,2.107875313604256,0.0
520,-1.3682895193133884,-1.05368112080449,1.0
545,-1.1845153406512587,0.26326262828848607,1.0
755,2.529200237430546,1.9408295513920413,0.0
283,-2.7099956672319254,2.301761136577689,1.0
685,2.663376148039947,2.8066863234474937,0.0
723,2.729446634936499,1.4687799867609188,0.0
973,-2.1614355942391916,0.7407049821285842,1.0
941,0.7473093824506649,2.9450725968852804,0.0
558,2.0871036949304647,0.3023644326941535,0.0
214,2.2108495027137565,1.340519319833473,0.0
601,1.9542395108826227,1.7928872476580204,0.0
405,1.7450184186517346,0.7659877212212711,0.0
731,-1.2410690584935127,0.5305023308943281,1.0
324,-4.449277313412364,1.2398405815295506,1.0
276,-2.102584284569762,0.027047042943929046,1.0
660,3.0866130152642803,1.7008043446146661,0.0
622,-0.5923086265832558,-0.773972621639268,1.0
388,-1.859670335507625,1.1405630423387574,1.0
58,2.251363447431619,2.1755929626998785,0.0
251,1.5415147149252173,1.2289148787095696,0.0
543,-0.32329605682032314,-1.0397287054646638,1.0
65,1.9614471905161934,1.5225935308938738,0.0
107,-1.9375835963204848,1.1214833575852654,1.0
268,2.4447349994038907,2.5752448520334092,0.0
144,-2.267427664985874,1.010702130357899,1.0
236,-4.072676079996881,0.4091519165180081,1.0
885,1.1753476035342088,1.1235061076393493,0.0
716,-2.398701000317376,-1.4990509833436385,1.0
384,-1.4720555820629513,-0.16964513656314587,1.0
983,2.157106183830208,1.5504331210513378,0.0
446,1.4335823770448823,2.0464010884360464,0.0
861,2.1008407715196835,2.4060100260007085,0.0
532,-2.5455204853532907,-1.5740764403411693,1.0
664,-3.2086838227164316,0.2775801175209504,1.0
936,-1.7602754826013611,0.4819188248337046,1.0
97,1.1010127983174804,2.0489620364743972,0.0
409,2.9524525419390732,1.4214046673083898,0.0
486,1.6372855416283434,1.0516277551080089,0.0
435,-1.5742629049839425,-0.48754826690833875,1.0
178,-3.1913759917239277,-1.278280080109633,1.0
874,-1.6916398619950228,-0.27975630558694436,1.0
827,2.1866919252807553,1.09605768918665,0.0
666,1.7983649193582059,3.2688706371955982,0.0
188,-1.6649682829388226,0.5541994431234458,1.0
33,-0.9017386345804801,-1.1318208052373078,1.0
387,2.9506283528006043,2.349180487056133,0.0
601,-2.7530726852618375,1.5191707200308922,1.0
928,2.0450040117253327,2.4285292692464573,0.0
89,-3.432199978757062,0.48837905093438533,1.0
423,-1.253151575087868,1.6293828352391455,1.0
325,-1.3395122653027323,-2.6107814009367605,1.0
303,2.0013057571950954,1.5146962678104394,0.0
714,-2.8862358927316265,-0.1936477406647585,1.0
682,1.5382191534202931,2.3478891172877265,0.0
494,-3.2656191658491625,-1.7680767918711706,1.0
580,1.8016681373721017,1.9514448677103164,0.0
417,-0.9318798856098456,0.01677551611871875,1.0
331,1.6108530045515277,2.1274916773688717,0.0
179,2.4244672815204753,2.9570788834578545,0.0
386,2.780035667500157,3.2277206460091703,0.0
740,2.1558700823910426,3.059417667240296,0.0
164,-0.39805610610051034,-1.186898415874298,1.0
140,1.4610966487593193,1.5996154132398992,0.0
296,1.8202917507416545,3.274399422845096,0.0
382,1.4776950102627477,1.1619034309274952,0.0
219,-1.7782835115756026,0.14537113253333225,1.0
314,-1.9238336351737515,1.2241269281901213,1.0
902,-2.511144235177369,-1.5102302456375774,1.0
394,-2.9818273018947057,1.6496919795222673,1.0
368,-4.063976797260931,0.5897292173145889,1.0
217,1.9126529479979626,2.0240990843934275,0.0
165,-2.2158383614972763,1.055768596348598,1.0
862,-2.2305907646791803,1.2617169846774454,1.0
958,-2.231356274391653,1.7519986254871933,1.0
237,-2.6407688417859543,-0.08693368007550685,1.0
463,-1.001641483062607,-0.019578061493719365,1.0
11,1.8733780719949025,2.059972058548841,0.0
968,-1.0431086475630407,-0.20791129874459113,1.0
953,3.1292978746225772,1.746475279005446,0.0
249,2.4105528022463574,2.3794355552779836,0.0
143,-1.8912953550887637,-0.07600018713293842,1.0
293,-4.1351756082063655,-0.3293977151026839,1.0
963,2.0971470232063703,3.275144868249031,0.0
780,-2.2491005052545883,-0.18397324123329095,1.0
944,-2.0090615459757375,-0.006659413043861196,1.0
597,3.3386301368591345,1.8197749718200928,0.0
157,1.268374899161294,1.6029625768599398,0.0
562,-2.966380100137828,-0.035210235657364364,1.0
0,-1.7323201998578845,0.5971339158981986,1.0
814,-2.1468481644453696,1.0789122714411215,1.0
318,1.872822945612668,2.009366638426124,0.0
343,2.4308494178709132,3.052781743393231,0.0
985,2.8661478832434195,1.3494059037228658,0.0
14,-2.586043010431215,0.15226180542396084,1.0
845,-1.5442517798823863,-0.07078787973682112,1.0
677,1.3360130989577712,2.26226813511055,0.0
52,1.0631746976836154,2.2345881969222043,0.0
186,-3.38457754661438,0.7902179434044301,1.0
958,2.3809051890951167,2.315251523508293,0.0
495,2.165795349367086,1.4268031746627923,0.0
917,-1.0251585549738653,0.923763972765204,1.0
588,2.488213533291701,2.5382259401327394,0.0
626,1.2123219629767703,2.8937185326338364,0.0
735,2.547625085091987,2.5909297077355613,0.0
39,-2.709525908166565,-0.07013309739230703,1.0
196,-2.873855437072406,0.7066734415480654,1.0
554,3.1568563115093182,2.038773189740851,0.0
51,-1.6035233138088691,0.7961877671069819,1.0
657,-3.288181530968976,-2.398739057782346,1.0
894,-0.4251069323811738,-0.1723327072592369,1.0
521,2.3954282841094368,1.8338622771929332,0.0
207,-3.618283124860884,-1.7951789016689859,1.0
193,-1.726114954073345,0.43893458633008403,1.0
264,0.7548507781111709,1.6903428880098215,0.0
463,1.8873638423861356,1.6682174178287528,0.0
248,-2.5291826485324473,0.14570453027588143,1.0
805,-0.4366131724403657,0.011567541495670054,1.0
386,-1.003010676729688,-0.008130261642037019,1.0
735,-2.816019303954949,0.0923849923339901,1.0
492,3.227892425728113,2.583852313684802,0.0
115,0.49743297107875706,2.0290818457580695,0.0
846,-1.7596315079388838,-0.08689072342075853,1.0
608,0.37575517791984914,2.6115828895699655,0.0
218,2.7243595854918246,1.7575041651137735,0.0
493,0.362335562927397,1.6873615559763926,0.0
557,3.1576586047390154,1.396487166818145,0.0
263,-3.6489510927651123,-1.5629848618646633,1.0
233,0.048927679848432604,1.189522403021932,1.0
27,3.2130077269435864,3.1367590576174873,0.0
88,-1.7082243668106942,0.4806407807471789,1.0
922,-1.7552279874589996,-0.27091041545445005,1.0
514,-1.645502624736841,-0.658890184447061,1.0
514,1.641082739861412,2.127624477968865,0.0
541,-2.865527140387294,-1.2905213587435815,1.0
434,2.112114403347753,3.2539350735749375,0.0
402,1.9281472498883672,1.6163410499636375,0.0
50,-1.318476505094152,0.0023420941818307174,1.0
195,1.8909065576259938,2.2749558032055406,0.0
934,-0.9362598499745636,0.5780114448374454,1.0
687,1.2358791787113765,2.4239335914136677,0.0
990,-2.0736392098205276,-1.221498299347542,1.0
762,1.5655265466608013,1.6622345535458645,0.0
260,-3.0026420693318396,0.7367645856337308,1.0
86,-2.612772588699899,0.31866175313465633,1.0
376,-1.1427253397351906,-0.6900947066690492,1.0
87,-3.1835378306855624,1.8584616701677394,1.0
825,1.581712594623598,0.6936797067881615,0.0
897,2.3643840176436286,1.7664949313261245,0.0
781,-1.1875458028026415,-1.8699313486637053,1.0
697,3.136609074067893,2.4393540378636436,0.0
752,-0.2191080593265482,-0.5943906381955331,1.0
587,0.23909878002863527,-0.0667312350660887,1.0
240,-4.035931273207662,1.165295595475541,1.0
385,2.546613115623848,1.6476286793723245,0.0
169,-1.0641415728899144,1.1794525713033694,1.0
881,1.7426002133050407,3.3608805400447483,0.0
32,1.5298100921888556,3.0944109855476567,0.0
261,1.023938200125393,2.98917692617368,0.0
287,3.039699572655061,2.641037946635487,0.0
961,-1.5242556332603838,-0.6927381464463112,1.0
248,0.6493999307270444,1.9858314150098657,0.0
509,-2.8063358772532476,-0.6090356492012158,1.0
579,2.104000227046433,2.0024473816888433,0.0
558,-2.383633534840937,0.9925089803732056,1.0
980,1.4582804437101005,0.9135669560678659,0.0
118,2.85283258681917,2.647210574159465,0.0
396,-0.6837629769207365,-1.0726300414207646,1.0
966,2.499632573644254,1.8840560926652834,0.0
490,-2.841766031690759,-0.08941342211748346,1.0
759,1.956510883176967,2.2526523047295535,0.0
247,-3.810707804967735,-0.4304576601844879,1.0
932,2.171466845148003,1.2107505490784392,0.0
526,1.3049734151811059,1.3375095059573232,0.0
917,1.6484237501662964,2.3841832322643484,0.0
137,-3.4212574870965233,0.5386826209308971,1.0
895,1.7128782466133852,1.918824670726139,0.0
724,0.3645423111434667,-0.9122170232191088,1.0
71,1.5339663722532415,2.543804423106917,0.0
158,-2.7749188051523697,0.2578319192351857,1.0
416,1.4094291310559908,2.3809487400643325,0.0
377,0.4204878109682815,-0.01119928001045471,1.0
14,2.0237372742640103,1.4587149747826438,0.0
117,-3.0424322689930214,0.2916495096985328,1.0
186,0.6614839642845924,2.6258406772989438,0.0
801,1.3407556335288704,1.673534350456483,0.0
659,2.322700806576299,2.5812964739133775,0.0
789,-2.7118222280551008,1.8003876074181455,1.0
367,1.659340139883592,1.7584476313992845,0.0
590,-1.697269675782433,0.9995907205896938,1.0
17,-2.420189470488181,-1.1530577852727413,1.0
37,1.9239398155087366,2.3306014123330687,0.0
990,1.4579024537536451,0.5704762409679094,0.0
893,2.644745028406339,1.3359335025106125,0.0
904,1.7153856453292158,2.2299361755326235,0.0
120,2.52043213471739,1.9966629054741478,0.0
58,-1.5492026360548277,-0.4878723988120697,1.0
101,-2.3459079851378206,-1.0058173731434015,1.0
787,1.3302006388443584,1.8131347221647434,0.0
876,-1.3029004766188954,-1.1958556945383292,1.0
467,-2.2250193557383686,-0.3158145939143605,1.0
95,2.461574098992487,1.6729265400466717,0.0
631,-0.815662420837143,-0.25107259959179506,1.0
894,0.7320458296684884,0.3640064140630974,0.0
408,-0.7844213802170872,0.7867792622697525,1.0
115,-3.213168456746187,0.2421154217381882,1.0
343,-3.4808097400471176,-0.45063207654392623,1.0
653,2.331106184253658,2.1130755898003657,0.0
476,-1.8190598011859054,-0.7844062658242799,1.0
118,-1.0032721189653546,0.13504702151629513,1.0
765,1.3058020608926466,2.971238888011186,0.0
528,-1.984425587304409,2.478734110119983,1.0
459,-0.3862512468953063,-0.7768863923581515,1.0
627,1.5992765249614167,2.417348554487539,0.0
10,-2.76120799316003,-0.3765246291086834,1.0
686,-2.1538154241173593,-0.7548960786668195,1.0
486,-2.459578825035169,-0.30887723880485857,1.0
839,1.7611255958760763,2.3964051431113114,0.0
952,-1.2898687243522917,-1.2310910893322036,1.0
403,-1.259678057769034,-0.30010058747179086,1.0
318,-3.1607440131455293,0.60454371367417,1.0
422,-2.131125652412158,-0.253926166084189,1.0
89,1.5277607392670554,1.1621185094148305,0.0
730,2.6109072573562315,1.5981634007059773,0.0
121,2.2288539582212175,2.113910608481018,0.0
592,-2.604936486909729,1.1051151934484897,1.0
767,1.5772554110716515,1.592875515861952,0.0
832,-2.128918799636262,0.7105610154521121,1.0
764,-1.9958063828898245,-0.09743845969302976,1.0
923,2.1100848889301265,2.7362699143321554,0.0
885,-1.5170167594771362,-1.5086890731815061,1.0
246,2.927044879330771,1.4508380168877137,0.0
900,1.7598658437122952,1.304839220069896,0.0
283,2.2334339640457417,1.013128248726662,0.0
715,0.1953966355374086,2.176879332969398,0.0
266,1.6729269561334206,1.229882228199637,0.0
710,-1.345746292218651,0.7563715730114644,1.0
788,-3.0169854299214327,0.2207379614000075,1.0
225,1.9046496488260976,1.47973425913701,0.0
779,2.0051991528205826,2.8991566403537963,0.0
284,2.3610934103054415,1.8656670349999844,0.0
986,-1.6949323538924201,0.13592838861444287,1.0
193,2.395524335466888,3.2597980243573668,0.0
262,2.040886145471321,1.3885703448575768,0.0
669,1.5117798448419255,3.3002898402758305,0.0
597,-4.337969648666679,-1.464954161087827,1.0
664,1.7931065659641372,2.677675385332558,0.0
415,1.5531587911861435,2.6849426913453796,0.0
86,1.579120276376024,2.097531936202104,0.0
623,0.6847838610254706,2.1700742078222204,0.0
678,2.023326708000811,1.6170346435372,0.0
270,0.968559692994599,2.7371702606322046,0.0
813,-0.11326466974944882,1.4886503733851206,1.0
895,-2.809031943554468,0.639805886702862,1.0
224,-1.7321942822068053,-2.0487572530846263,1.0
110,2.144240516196061,2.118655436340957,0.0
756,-2.348483538650686,-0.7400460151742104,1.0
416,-0.7538217989866192,-1.1089978819438286,1.0
218,-0.912313997135775,-1.4499084097943722,1.0
908,-2.9169896630167615,0.39164975920560846,1.0
677,-1.6926290266385513,1.476120902092883,1.0
420,3.3702417902179698,1.392747619683329,0.0
152,1.8310052289213814,1.9559286391511002,0.0
918,-0.5973622158083596,0.7333321500643363,1.0
762,-1.3720350781924715,1.1622204195776762,1.0
533,-2.1471919183468184,1.424661223919424,1.0
656,-2.242631717453553,0.7811631457449332,1.0
472,0.5072341735542492,2.786849344211393,0.0
445,-2.425654390481875,0.9758300388232419,1.0
320,-2.1028153528217635,-1.0149455091982367,1.0
595,-1.7569033223713653,1.3117184561108688,1.0
390,1.5366232330801564,3.332051027566334,0.0
413,-3.2779818889917705,2.8133287983570474,1.0
128,-1.4897841434197923,-0.07602099627978905,1.0
974,-0.28167842641506335,-1.2371163960998441,1.0
296,-1.2149379033745253,1.9907305999992464,1.0
494,1.628621169217194,1.8690679411790616,0.0
